english	translation	category	sub_category	source
Burn	燃烧	actions	npc	Barricade
Extinguish	灭火	actions	npc	Barricade
Quick-withdraw	快速取出	actions	npc	Elnock Inquisitor
Check-gates	查看传送门位置	actions	npc	Wandering impling
Sand	领取沙子	actions	npc	Bert
Request-supplies	领取物资	actions	npc	Bork Sigmundson
Sew	缝纫	actions	npc	Patchy
Check	检查	actions	npc	Probita
View Laps	查看圈数	actions	npc	Grace
Toggle Counter	切换计数器	actions	npc	Grace
Tap	轻轻踢球	actions	npc	Skullball
Show-Goal	显示目标位置	actions	npc	Skullball
Give-Stick	交出金字塔顶	actions	npc	Agility Trainer
Waterbirth Island	水诞岛	actions	npc	Jarvald
Take-flyer	领取传单	actions	npc	Ali the Leaflet Dropper
Trade-with	交易	actions	npc	Rewards Guardian
Trade-Co-op	交易 - 合作社	actions	npc	Gabooty
Trade-Drinks	交易 - 饮料店	actions	npc	Gabooty
Send-parcel	寄送包裹	actions	npc	Rionasta
Peek	偷看	actions	npc	Eye
Deposit-box	开启寄存箱介面	actions	npc	Financial Seer
Move	移动	actions	npc	Boulder
Log-storage	储存原木	actions	npc	Friendly Forester
Claim Sand	领取沙子	actions	npc	Drew
Deposit buckets	存放桶子	actions	npc	Drew
Toggle warnings	切换警告设定	actions	npc	Doomsayer
Remove PvP Protection	移除 PvP 保护	actions	npc	Doomsayer
Observe	观察	actions	npc	Maze Guardian
New-maze	重置迷宫	actions	npc	Maze Guardian
Maxhit Variant	极限伤害模式	actions	npc	Combat Test
Kill-count	查看杀敌数	actions	npc	Soldier
Canyon-count (east)	查看东峡谷杀敌数	actions	npc	Soldier
Canyon-count (west)	查看西峡谷杀敌数	actions	npc	Soldier
Pay (north-east)	支付东北种植地工钱	actions	npc	Marisi
Pay (south-west)	支付西南种植地工钱	actions	npc	Marisi
Task	领取任务	actions	npc	Captain Khaled
Help	寻求帮助	actions	npc	Villia
Spellbook	切换法术书	actions	npc	Tyss
Climb-on	爬上去	actions	npc	Stunted demonic gorilla
Glider	搭乘滑翔机	actions	npc	Captain Shoracks
Watermill	前往水车处	actions	npc	Mistag
Join	加入游戏	actions	npc	Lisa
Locking	锁定	actions	npc	Rift guardian
Check Scores	查看分数	actions	npc	Captain Kalt
Contract	领取建筑合约	actions	npc	Amy
Last-tier contract	重复同难度合约	actions	npc	Amy
Port Sarim	航向沙林港	actions	npc	Captain Magoro
Port Piscarilius	航向皮斯卡里琉斯港	actions	npc	Captain Magoro
Feed	喂食	actions	npc	Lux grub
Douse	熄灭	actions	npc	Fire
Cut	切割	actions	npc	Meat tree
Smash	重砸	actions	npc	Jewelled Crab
Claim-cape	领取斗篷	actions	npc	Captain Rimor
Set-difficulty	设置难度	actions	npc	Captain Rimor
Fight	战斗	actions	npc	Abigale
Bars	前往酒吧	actions	npc	Pirate Jackie the Fruit
Toggle-minerals	切换未知矿物设定	actions	npc	Belona
Kitten	购买小猫	actions	npc	Gertrude
Toggle-vials	切换自动碎瓶设定	actions	npc	Barbarian guard
Redeem-code	兑换代码	actions	npc	Recruiter
Purchase Amulet	购买护符	actions	npc	Wizard Mizgog
Staves	修理法杖	actions	npc	Dark Mage
Disembark	下船	actions	npc	Barge guard
Toggle Fossils	切换化石掉落设定	actions	npc	Peter
Poke	戳	actions	npc	Bobbing fossil
Training	训练	actions	npc	Mairin
Harvest	采集	actions	npc	Herbiboar
Stun	击晕	actions	npc	Hoop Snake
Murder	谋杀	actions	npc	Conrad King
Embark	登船	actions	npc	Barge guard
Quick-Travel	快速旅行	actions	npc	Barge guard
Escape	逃跑	actions	npc	Brundt the Chieftain
Scry	占卜	actions	npc	Abigaila
Claim Pet Rock	领取宠物石	actions	npc	Askeladden
Standard Variant	切换至标准伤害模式	actions	npc	Combat Test (maxhit)
Get-log	领取收藏日志	actions	npc	The Collector
Claim-log-rewards	领取日志奖励	actions	npc	The Collector
Get bird	领取鹈鹕	actions	npc	Alry the Angler
Pay (Fruit tree)	支付果树种植地工钱	actions	npc	Nikkie
Pay (tree patch)	支付树木种植地工钱	actions	npc	Rosie
Pay (Redwood tree)	支付红杉树种植地工钱	actions	npc	Alexandra
Pay (Spirit tree)	支付灵魂树种植地工钱	actions	npc	Latlink Fastbell
Swap	交换	actions	npc	Ornate combat dummy
Pay (Celastrus tree)	支付南蛇藤树种植地工钱	actions	npc	Taylor
Land's End	航向兰兹角村	actions	npc	Veos
Musa Point	航向穆萨角	actions	npc	Seaman Morris
Join Castle Wars	加入城堡战争	actions	npc	Saradominist recruiter
Holiday-items	领取节日物品	actions	npc	Diango
Tan-hides	鞣皮	actions	npc	Eodan
Ardougne	航向阿多尼城	actions	npc	Captain Barnaby
Brimhaven	航向布尔哈文镇	actions	npc	Captain Barnaby
Rimmington	航向里明顿村	actions	npc	Captain Barnaby
Enchant	附魔	actions	npc	Eluned
Quick-escape	快速逃脱	actions	npc	Elena
Investigate	调查	actions	npc	Elderly Elf
Fix-exoskeleton	修理外骨骼套装	actions	npc	Elderly Elf
Chop down	砍伐	actions	npc	Tree
Sing	唱歌	actions	npc	Reese
Statistics	统计	actions	npc	Ystwyth
Repair	修理	actions	npc	Aneirin
Open Adventure Paths	打开冒险指南导航	actions	npc	Adventurer Jon
Island of Stone	航向石头岛	actions	npc	Haskell
Charter	租船	actions	npc	Trader Stan
Charter-to Brimhaven	租船至布尔哈文镇	actions	npc	Trader Stan
Charter-to Catherby	租船至凯瑟比镇	actions	npc	Trader Stan
Charter-to Mos Le'Harmless	租船至莫斯勒哈姆斯岛	actions	npc	Trader Stan
Charter-to Musa Point	租船至穆萨角	actions	npc	Trader Stan
Charter-to Port Khazard	租船至卡扎德港	actions	npc	Trader Stan
Charter-to Port Phasmatys	租船至法斯提斯港	actions	npc	Trader Stan
Charter-to Port Sarim	租船至沙林港	actions	npc	Trader Stan
Charter-to Shipyard	租船至船坞	actions	npc	Trader Stan
Charter-to Corsair Cove	租船至海盗湾	actions	npc	Trader Stan
Charter-to Prifddinas	租船至普里夫迪纳斯城	actions	npc	Trader Stan
Charter-to Port Tyras	租船至提拉斯港	actions	npc	Trader Stan
Charge	充能	actions	npc	Totem
Spectate	观战	actions	npc	The Nightmare
Convert-shards	兑换碎片	actions	npc	Noranna Tytanin
Loot	搜刮 / 领取 / 转移战利品	actions	npc	Grave
Lap-count	圈数统计	actions	npc	Bobawu
Value	查看物品价值	actions	npc	Skully
Settings	设定	actions	npc	Skully
Ungael	航向至恩盖尔	actions	npc	Torfinn
Glider-to Ta Quir Priw	滑翔至大树家园	actions	npc	Gnormadium Avlafrim
Glider-to Gandius	滑翔至甘迪乌斯	actions	npc	Gnormadium Avlafrim
Glider-to Kar-Hewo	滑翔至阿尔卡里德城	actions	npc	Gnormadium Avlafrim
Glider-to Lemanto Andra	滑翔至考古挖掘场	actions	npc	Gnormadium Avlafrim
Glider-to Sindarpos	滑翔至白狼山	actions	npc	Gnormadium Avlafrim
Glider-to Ookookolly Undri	滑翔至猿猴岛	actions	npc	Gnormadium Avlafrim
Glider-to Lemantolly Undri	滑翔至费迪普丘陵	actions	npc	Captain Dalbur
Other-services	其他服务	actions	npc	Thessalia
Leave-tutorial	离开教程	actions	npc	Nomad
Fill	填充	actions	npc	Ammunition crate
Check-ammo	检查弹药	actions	npc	Ammunition crate
Forfeit	放弃	actions	npc	Captain Pudi
Locks	锁	actions	npc	Dampe
Take-net	拿取渔网	actions	npc	Spirit Angler
Ferry	渡船	actions	npc	Ferryman Sathwood
Awaken	唤醒	actions	npc	Rubble
Items	领取物品	actions	npc	Clerk
Buy-sphere	购买宝珠	actions	npc	Oldak
Power-up	强化	actions	npc	The Great Guardian
Buy-crystals	购买水晶	actions	npc	Rick
Quick-lock	快速锁定	actions	npc	Apprentice Tamara
Strike	打击	actions	npc	Hill Giant
Hand-in	上交	actions	npc	Kovac
Commission	查看委托订单	actions	npc	Kovac
Talk	交谈	actions	npc	Hannibal
Proceed	继续	actions	npc	Osmumten
Begin	开始	actions	npc	Osmumten
Water	水	actions	npc	Palm of Resourcefulness
Check-costume	检查服装	actions	npc	Costumed child
Trick-or-treat	不给糖就捣蛋	actions	npc	Generous Treater
Scare-away	吓跑	actions	npc	Spooky dog
Tend-to	照料	actions	npc	Flowering bush (Lilac)
Emote	表情动作	actions	npc	Wisp
Deposit	存放	actions	npc	Woodcutting Leprechaun
Cast	施放	actions	npc	Fishing spot
Reset-room	重置房间	actions	npc	Cerebral pathfinder
Take-lure	拿取诱饵	actions	npc	Light leech
Build	建造	actions	npc	Unfinished Beehive
Disarm	解除武装	actions	npc	Fox trap
Prune	修剪	actions	npc	Entling
Prune-top	修剪树冠	actions	npc	Entling
Prune-back	修剪背部	actions	npc	Entling
Prune-sides	修剪两侧	actions	npc	Entling
Metamorph	形态切换	actions	npc	Bran
Listen	聆听	actions	npc	Key Master
Charter-to Port Piscarilius	租船至皮斯卡里琉斯港	actions	npc	Trader Stan
Charter-to Land's End	租船至兰兹角村	actions	npc	Trader Stan
Mark	标记	actions	npc	Guard
Unmark	取消标记	actions	npc	Guard
Charter-to Civitas illa Fortis	租船至福蒂斯城	actions	npc	Trader Stan
Charter-to Aldarin	租船至阿尔达林	actions	npc	Trader Stan
Charter-to Sunset Coast	租船至日落海岸	actions	npc	Trader Stan
Charter-to Tempestus	租船至坦佩斯图斯城	actions	npc	Trader Stan
Start-wave	开始波次	actions	npc	Minimus
Scoreboard	查看记分板	actions	npc	Eyatlalli
Rumour	接取情报 / 查看当前任务	actions	npc	Huntmaster Gilman (Novice)
Rumour-settings	情报设置	actions	npc	Guild Scribe Verity
Fur-clothing	开启毛皮服装商店	actions	npc	Pellem
Recharge-whistle	鸟哨充能	actions	npc	Soar Leader Pitri
Trade-in	以旧换新	actions	npc	Oriana
Last-destination	前往上次目的地	actions	npc	Renu
Plant-orb	布置法球	actions	npc	Surok Magis
Choose	选择	actions	npc	Tenoch
Check-on	检查	actions	npc	Man
Stats	属性	actions	npc	Worm Tongue
Sacrifice	献祭	actions	npc	Branda the Fire Queen
Take pages	拿取书页	actions	npc	Branda the Fire Queen
Whack	重击	actions	npc	Forebearer Janus
Translate	翻译	actions	npc	Prince Itzla Arkan
Fix	修复	actions	npc	Humphrey Dumphrey
Tal Teklan	前往塔尔.特克兰聚落	actions	npc	Achilka
Gloomthorn Trail	前往幽刺小径	actions	npc	Achilka
Kastori	前往卡斯托里聚落	actions	npc	Achilka
Directions	导航	actions	npc	Ru Merald
Claim-arrows	领取箭矢	actions	npc	Rantz
Claim-hats	领取帽子	actions	npc	Rantz
Quick-start	跳过剧情	actions	npc	Verzik Vitur
Bribe	贿赂	actions	npc	Jail Guard
Buy-boat	购买船只	actions	npc	Junior Jim
Customise-boat	自定义船只	actions	npc	Junior Jim
Recover-boat	回收船只	actions	npc	Junior Jim
The Pandemonium	航向潘德莫尼姆岛	actions	npc	Captain Tobias
Free	释放	actions	npc	Parrot
Pay (east)	缴费(东部闸门)	actions	npc	Chet
Pay (west)	缴费(西部闸门)	actions	npc	Chet
Start-trial	开始试炼	actions	npc	Rum-dashed Ralph
Start-previous-rank	开始上次难度的挑战	actions	npc	Rum-dashed Ralph
Rescue	救援	actions	npc	Castaway
Collect-data	收集数据	actions	npc	Meaty Aura Logist
Dive	潜水	actions	npc	Victoria Kebbit-Monkfish
Manage-crew	管理船员	actions	npc	Crew Registrar
Bank-cargo	将货物存入银行	actions	npc	Jobless Jim
Command	命令	actions	npc	Jobless Jim
Repair-boat	修理船只	actions	npc	Shipwright Seb
Rename-boat	更改船名	actions	npc	Sleve McDichael
Claim-rewards	领取奖励	actions	npc	Port master
Cancel-task	取消任务	actions	npc	Port master
Charter-to The Pandemonium	租船至潘德莫尼姆岛	actions	npc	Trader Stan
Charter-to The Summer Shore	租船至夏日海岸	actions	npc	Trader Stan
Charter-to Red Rock	租船至红岩岛	actions	npc	Trader Stan
Charter-to Barracuda HQ	租船至梭鱼总部	actions	npc	Trader Stan
Charter-to Deepfin Point	租船至深鳍岬	actions	npc	Trader Stan
Charter-to Port Roberts	租船至罗伯特港	actions	npc	Trader Stan
Examine	查看	actions	npc	
Search	搜索	actions	object	Crate
Enter	进入	actions	object	Cave Entrance
Open	打开	actions	object	Door
Inspect	检查	actions	object	Broken multicannon
Fire	开火	actions	object	Dwarf multicannon
Pick-up	捡起	actions	object	Dwarf multicannon
Empty	清空	actions	object	Dwarf multicannon
Load X	装载 X	actions	object	Dwarf multicannon
Climb-down	爬下去	actions	object	Ladder
Climb-up	爬上去	actions	object	Ladder
Climb-over	攀越	actions	object	Rock pile
Prod	戳	actions	object	Sacks
Pull	拉	actions	object	Lever
Go-through	穿过	actions	object	Gate
Fish	钓鱼	actions	object	Fishing spot
Squeeze-through	挤过	actions	object	Loose Railing
Check	检查	actions	object	Vine
Pray-at	祈祷	actions	object	Chaos altar
Smash	重砸	actions	object	Giant crystal
Hide-in	隐藏	actions	object	Crate
Take-from	拿取	actions	object	Beehive
Cross	穿过	actions	object	Gangplank
Knock-at	敲击	actions	object	Large door
Search for traps	搜索陷阱	actions	object	Lever
Shut	关闭	actions	object	Open chest
Cook	烹饪	actions	object	Cooking range
Burst	踩破	actions	object	Party Balloon
Jump-up	跳上去	actions	object	Rocks
Operate	操作	actions	object	Winch
Pick	采摘	actions	object	Potato
Close	关闭	actions	object	Large open cupboard
Play	播放	actions	object	Church organ
Use	使用	actions	object	Crevice
Peek	偷看	actions	object	Crevice
Private	进入私人副本	actions	object	Crevice
Jump	跳跃	actions	object	Broken Fence
Steal-from	偷窃	actions	object	Tea stall
Take	拿取	actions	object	Small fishing net
Exit	退出	actions	object	Cave exit
Suck	吸取	actions	object	Swamp bubbles
Reset	重置	actions	object	Shaking box
Slash	挥砍	actions	object	Web
Weave	编织	actions	object	Loom
Attack	攻击	actions	object	Dummy
Read	阅读	actions	object	Plaque
Chop down	砍伐	actions	object	Tree
Push	推	actions	object	Wall
Take-1	拿取 1 个	actions	object	Bandage table
Take-5	拿取 5 个	actions	object	Bandage table
Take-10	拿取 10 个	actions	object	Bandage table
Commune	拉动	actions	object	Lever
Board	登船	actions	object	Log raft
Swim to	游泳	actions	object	Rock
Take treasure	拿取宝藏	actions	object	Chalice
Climb	攀爬	actions	object	Dead Tree
Get in	进入	actions	object	Barrel
Chop	砍伐	actions	object	Achey Tree
Drink-from	饮用	actions	object	Cauldron
Smelt	冶炼	actions	object	Furnace
Smith	锻造	actions	object	Anvil
Hit	击打	actions	object	Dummy
Fill	填充	actions	object	Crate
Look-at	查看	actions	object	Mound of earth
Investigate	调查	actions	object	Strange looking stone
Craft	制作	actions	object	Smashed table
Disembark	下船	actions	object	Crude raft
Pay-fare	支付车资	actions	object	Travel cart
Listen-at	倾听	actions	object	Grill
Pan	淘洗	actions	object	Panning point
Shoot	射击	actions	object	Gnome goal
Deposit	存放	actions	object	Chest
Climb-on	爬上去	actions	object	Barrel
Kick	踢	actions	object	Loose panel
Rotate	旋转	actions	object	Crane
Walk-down	走下去	actions	object	Spooky stairs
Walk-up	走上去	actions	object	Spooky stairs
Repair	修理	actions	object	Hole
Walk-Down	走下去	actions	object	Stairs
Walk-Up	走上去	actions	object	Stairs
Mine	采矿	actions	object	Rock slide
Look at	查看	actions	object	Winch
Cut	切割	actions	object	Kharidian cactus (Healthy)
Watch	观看	actions	object	Mine door entrance
Look-in	查看内部	actions	object	Barrel
Look in	查看内部	actions	object	Barrel
Collect	收集	actions	object	Bank chest
Climb-to	攀爬	actions	object	Rock
Climb down	爬下去	actions	object	Rock
Walk through	穿过	actions	object	Mine cave
Walk-through	穿过	actions	object	Tent door
Remove	移除	actions	object	Hellhound
Steal-From	偷窃	actions	object	Counter
Prospect	勘探	actions	object	Rock of Dalgroth
Leave	离开	actions	object	Cave exit
Jump-Over	跳过	actions	object	Gap
Turn	转动	actions	object	Sewer valve
Look-under	查看下方	actions	object	Potted plant
Step-into	踏入	actions	object	Sparkling pool
Chop-down	砍倒	actions	object	Jungle tree
Touch	触摸	actions	object	Fire Wall
Smash-to-bits	砸成碎片	actions	object	Boulder
Jump-over	跳过	actions	object	Jagged wall
Look	看	actions	object	Carved rock
Lift	抬起	actions	object	Totem pole
Shake	摇晃	actions	object	Leafy Palm Tree
Cut down	砍倒	actions	object	Arctic pine tree
Forfeit	放弃	actions	object	Entrance
Bank	存入银行	actions	object	Open chest
Buy	购买	actions	object	Crate
Pass-through	穿过	actions	object	Tunnel
Descend	下降	actions	object	Cave
Ascend	上升	actions	object	Cave
Picklock	撬锁	actions	object	Gate
Fire-at	开火	actions	object	Guide rope
Unlock	解锁	actions	object	Locked Ogre chest
Study	研究	actions	object	Monument
Take-cutting	剪取插枝	actions	object	Budding branch
Walk-on	走上去	actions	object	Balancing rope
Walk-across	走过	actions	object	Balancing ledge
Swing-across	荡过	actions	object	Monkey bars
Swing-on	荡上	actions	object	Rope swing
Jump-on	跳上去	actions	object	Pillar
Tag	标记	actions	object	Ticket Dispenser
Climb-across	爬过	actions	object	Hand holds
Toggle-warning	切换警告提示设定	actions	object	Cave entrance
Dump	倾倒	actions	object	Compost Bin
Step-over	跨过	actions	object	Tripwire
Pass	通过	actions	object	Sticks
Reinforce	加固	actions	object	Temple wall
Light	点燃	actions	object	Fire altar
Build	建造	actions	object	Funeral Pyre
Summon	召唤	actions	object	Strange altar
Cut-branch	砍下树枝	actions	object	Swaying tree
Put-inside	放入内部	actions	object	Pipe
Spin	旋转	actions	object	Spinning wheel
Capture	捕捉	actions	object	Standard Stand
Jump-to	跳至	actions	object	Stepping stone
Collapse	弄塌	actions	object	Cave wall
Top-Floor	直达顶层	actions	object	Ladder
Lock	锁定	actions	object	Door
View	查看	actions	object	Scoreboard
View Stats	查看属性	actions	object	Scoreboard
Remove board advert	移除公告板广告	actions	object	Portal
Remove-room	移除房间	actions	object	Dungeon entrance
Jump-across	跳过	actions	object	Basalt rock
Top-floor	直达顶层	actions	object	Staircase
Bottom-floor	直达底层	actions	object	Staircase
View-game	观战	actions	object	Table
Weed	除草	actions	object	Herbs
Jump off	跳下去	actions	object	End of bridge
Talk-to	对话	actions	object	Awowogei
Pick-lock	撬锁	actions	object	Jail Door
Steal from	偷窃	actions	object	Crafting Stall
Crawl-down	爬下去	actions	object	Cart tunnel
Crawl-through	爬过	actions	object	Cart tunnel
Go-down	下去	actions	object	Lift
Go-up	上去	actions	object	Lift
Slide	滑动	actions	object	Slope
Squeeze-past	挤过	actions	object	Stalagmite
Wind	上发条	actions	object	Clock
Dig	挖掘	actions	object	Grave
Pick-Lock	撬锁	actions	object	Trapdoor
Take-axe	拿走斧头	actions	object	Logs
Ring-bell	按铃	actions	object	Antiques Shop Stall
Listen-to	聆听	actions	object	Shining pool
Pick-from	采摘	actions	object	Thorny bushes
Dig-up	挖开	actions	object	Mud
Dig-below	从根部挖掘	actions	object	Roots
Jump-through	跳过	actions	object	Wall of flame
Take-beer	拿取啤酒	actions	object	Table
Hide-behind	躲在后面	actions	object	Cactus
Smoke	吸烟	actions	object	Smokey well
Look-into	查看内部	actions	object	Mystical mirror
Step-off	走下	actions	object	Ice ledge
Climb-through	爬过	actions	object	Hole
Collect-from	收集	actions	object	Weeping wall
Sit-on	坐在上面	actions	object	Chair
Upgrade	升级	actions	object	Tools
Work-at	工作	actions	object	Workbench
Make-helmet	制作头盔	actions	object	Helmet pluming stand
Ring	摇动	actions	object	Bell
Quick-board	快速登船	actions	object	Swamp Boaty
Ride	骑乘	actions	object	Train cart
Observe	观察	actions	object	Telescope
Leave-area	离开区域	actions	object	Ladder
Crack	敲碎	actions	object	Wall safe
Pull-spade	拉动铲子	actions	object	Stone Door
Guide	引导	actions	object	Belladonna patch
Rake	耙地	actions	object	Belladonna patch
Cure	治愈	actions	object	Diseased Belladonna
Clear	清除	actions	object	Dead Belladonna
Check-health	检查健康状况	actions	object	Cadavaberry bush
Prune	修剪	actions	object	Diseased cadavaberry bush
Pick-spine	拔刺	actions	object	Cactus
Pick-fruit	采摘果实	actions	object	Calquat tree
Gear	装备	actions	object	Supplies
Stats	属性	actions	object	Supplies
Standard spellbook	切换至标准法术书	actions	object	Altar
Ancient spellbook	切换至古代法术书	actions	object	Altar
Lunar spellbook	切换至月之法术书	actions	object	Altar
Arceuus spellbook	切换至阿西乌斯法术书	actions	object	Altar
Pick-apple	采摘苹果	actions	object	Apple tree
Pick-pineapple	采摘菠萝	actions	object	Pineapple plant
Pick-banana	采摘香蕉	actions	object	Banana tree
Pick-leaf	采摘叶子	actions	object	Curry tree
Pick-orange	采摘橙子	actions	object	Orange tree
Pick-coconut	采摘椰子	actions	object	Palm tree
Harvest	收获	actions	object	Asgarnian Hops
Travel	旅行	actions	object	Spirit Tree
Milk	挤奶	actions	object	Dairy cow
Steal-cowbell	偷窃牛铃	actions	object	Dairy cow
Dismantle	拆解	actions	object	Young tree
Set-trap	放置陷阱	actions	object	Young tree
Release	释放	actions	object	Gnome on a rack
Level	设定技能等级	actions	object	Kelda Stout
Control	控制	actions	object	Dwarven machinery
Return	返回	actions	object	Train cart
Chip	凿刻	actions	object	Dense runestone
Hack	乱劈	actions	object	Light Jungle
Quick-Pay(100)	快速支付 (100)	actions	object	Hardwood Grove Doors
Refuel	补充燃料	actions	object	Stove
Retrieve	取回	actions	object	Bars
Pedal	踩踏板	actions	object	Pedals
Put-ore-on	放置矿石	actions	object	Conveyor belt
Fill-bucket	装满桶	actions	object	Sink
Take-seed	拿取种子	actions	object	Roses
Attach	装上	actions	object	Ornate combat dummy
Swap	交换	actions	object	Ornate combat dummy
Take-Coffin	取棺材	actions	object	Grave
Make	制作	actions	object	Bed
Net	用渔网捕鱼	actions	object	Fishing spot
Ardougne	阿多尼城	actions	object	Lever
Edgeville	埃奇维尔镇	actions	object	Lever
Swap-options	交换选项	actions	object	Lever
Talk to	对话	actions	object	Tree
Exchange	交易	actions	object	Grand Exchange booth
Lure	引诱	actions	object	Ominous Fishing Spot
Bait	放置诱饵	actions	object	Ominous Fishing Spot
Fish-in	钓鱼	actions	object	Aquarium
Count	计数	actions	object	Pressure Barrel
Swim	游泳	actions	object	River
Look-up	向上看	actions	object	Trellis
Spectate	旁观	actions	object	Rat wall
Deposit-box	开启寄存箱介面	actions	object	Bank booth
Grab	抓取	actions	object	Bones
Remove-coal	取出煤炭	actions	object	Coal Truck
Take-sigil	拿取符印	actions	object	Pedestal
Empty-Out	清空	actions	object	Cannon
Fire!	开火！	actions	object	Cannon
Loot	搜刮 / 领取 / 转移战利品	actions	object	Crate
Plunder	掠夺	actions	object	Closed chest
Ransack	洗劫	actions	object	Barrel
Count-plunder	结算掠夺物	actions	object	Plunder Storage
Store-plunder	储存掠夺物	actions	object	Plunder Storage
Take-powder	拿取粉末	actions	object	Powder Barrel
Waterproof	防水处理	actions	object	Ship hull
Balance	平衡	actions	object	Narrow wall
Teeth-grip	用牙咬住滑行	actions	object	Zip line
Drain	排水	actions	object	Barrel
Churn	搅拌	actions	object	Dairy churn
Zanaris	传送至扎纳里斯城	actions	object	Fairy ring
Configure	配置	actions	object	Fairy ring
Last-destination (AIP)	传送至上次目的地 (AIP)	actions	object	Fairy ring
Escape	逃跑	actions	object	Cave entrance
Examine	查看	actions	object	Healing certificate
Shape-Canoe	切削独木舟	actions	object	Canoe Station
Float Log	将原木推入水中	actions	object	Canoe Station
Float Canoe	将独木舟推入水中	actions	object	Canoe Station
Paddle Log	划动原木	actions	object	Canoe Station
Paddle Canoe	划动独木舟	actions	object	Canoe Station
Look-inside	查看内部	actions	object	Mole hill
Buy-food	购买食物	actions	object	Chest
Buy-items	购买物品	actions	object	Chest
Quick-escape	快速逃跑	actions	object	Door
Pick-Fruit	采摘果实	actions	object	Sq'irk tree
Stand-on	站在上面	actions	object	Balance beam
Get-down	下来	actions	object	Balance beam
Change-clothes	换衣服	actions	object	Shoe box
Preen	整理仪容	actions	object	Shaving stand
Haircut	理发	actions	object	Shaving stand
Shave	剃须	actions	object	Shaving stand
Pray	祈祷	actions	object	Altar
Re-light	重新点燃	actions	object	Incense burner
Build-in	建造	actions	object	Cage
Force	撞门	actions	object	Door
Activate	激活	actions	object	Treasure Hunt Fairy House
Set-up	设置	actions	object	Attack stone
Hoop	套圈	actions	object	Stick
Throw-at	投掷	actions	object	Dartboard
Shoot-at	射击	actions	object	Archery target
Karamja	传送至卡拉姆詹岛	actions	object	Amulet of Glory
Draynor Village	传送至德雷诺村	actions	object	Amulet of Glory
Al Kharid	传送至阿尔卡里德城	actions	object	Amulet of Glory
Take-kettle	拿取水壶	actions	object	Firepit with hook
Sleep-in	睡在里面	actions	object	Pet blanket
Last-destination (AIS)	传送至上次目的地 (AIS)	actions	object	Fairy ring
Last-destination (AIR)	传送至上次目的地 (AIR)	actions	object	Fairy ring
Last-destination (AIQ)	传送至上次目的地 (AIQ)	actions	object	Fairy ring
Direct-portal	定向传送门	actions	object	Scrying pool
Scry	占卜	actions	object	Scrying pool
Challenge-mode	开启挑战模式	actions	object	Lever
Evade-event	规避事件	actions	object	Path
Continue-trek	继续徒步	actions	object	Path
Swing-from	荡过	actions	object	Swamp tree branch
Cut-vine	砍下藤蔓	actions	object	Swamp tree
Escape-event	逃离事件	actions	object	Boat
Return-to-Burgh	返回罗特堡	actions	object	Path
Remove-Pot	移除罐子	actions	object	Pot-boiler
Remove-Bone	移除骨头	actions	object	Pot-boiler
Jump-down	跳下去	actions	object	Rocks
Use-Driftwood	使用浮木	actions	object	Embers
Climb-through (normal)	爬过 (普通副本)	actions	object	Broken bars
Climb-through (private)	爬过 (私人副本)	actions	object	Broken bars
Peek (normal)	偷看 (普通副本)	actions	object	Broken bars
Eat	吃	actions	object	Food Pile
Leap	跳跃	actions	object	Gap
Teleport to Destination	传送至目的地	actions	object	Obelisk
Set Destination	设置目的地	actions	object	Obelisk
Hurdle	跨越障碍	actions	object	Ledge
Jump-off	跳下去	actions	object	Edge
Vault	跳跃	actions	object	Pole-vault
Jump-in	跳入	actions	object	Pile of fish
Take-pickaxe	拿取镐子	actions	object	Rocks
Use-Lift	使用升降机	actions	object	Platform
Take-Beam	拿取横梁	actions	object	Crate
Take-Pulley-Beam	拿取滑轮梁	actions	object	Crate
Take-Rope	拿取绳子	actions	object	Crate
Swing Across	荡过	actions	object	Monkeybars
Home	传送至房屋	actions	object	Portal
Build mode	开启建造模式	actions	object	Portal
Friend's house	传送至好友的房屋	actions	object	Portal
Swing	摇摆	actions	object	Rope
Sit-On	坐在上面	actions	object	Piano stool
Pick Nuts	采摘坚果	actions	object	Tchiki Monkey Nut Bush
Pick Banana	采摘香蕉	actions	object	Strange banana tree
Throw	投掷	actions	object	Shot
Unblock	清除阻塞	actions	object	Tunnel
Take-Rum	拿取朗姆酒	actions	object	Conveyor Belt
Pump	泵	actions	object	Steam Pump
Vent	通风	actions	object	Steam Pump
Take-Log	拿取原木	actions	object	Log Store
Take-Tool	拿取工具	actions	object	Workbench
Cut-Down	砍倒	actions	object	Jungle tree
Pay-toll(2-Ecto)	支付通行费 (2 灵界代币)	actions	object	Energy Barrier
Jump-To	跳至	actions	object	Rock
Enter-cloud	进入云层	actions	object	Cloud bank
Listen	聆听	actions	object	Crevice
Manoeuvre-past	侧身穿过 / 钻过	actions	object	Tight-gap
Climb-under	爬至下方	actions	object	Castle wall
Climb-into	爬入	actions	object	Hole
Jump-onto	跳上去	actions	object	Stepping stone
Press	按压	actions	object	Zero
Step-on	踏上	actions	object	Platform
Worship	崇拜	actions	object	Ectofuntus
Status	查看状态	actions	object	Bone grinder
Talk-To	对话	actions	object	Pirate Captain
Admire	欣赏	actions	object	Tall mirror
Roll	滚动	actions	object	Dice
Grapple	抓钩	actions	object	Rocks
Take-bowl	拿取碗	actions	object	Table
Sing-crystal	吟唱水晶歌	actions	object	Singing bowl
