english	translation	category	sub_category	source
You hammer the steel and make a med helm.	你锤打钢锭，制作出一顶中盔。	gameText		
You hammer the steel and make a full helm.	你锤打钢锭，制作出一顶头盔。	gameText		
You hammer the steel and make a square shield.	你锤打钢锭，制作出一面方盾。	gameText		
You hammer the steel and make a kiteshield.	你锤打钢锭，制作出一面鸢盾。	gameText		
You hammer the steel and make ten dart tip.	你锤打钢锭，制作出十个镖尖。	gameText		
You hammer the steel and make fifteen arrowtips.	你锤打钢锭，制作出十五个箭头。	gameText		
You hammer the steel and make some knife.	你锤打钢锭，制作出一些飞刀。	gameText		
You hammer the mithril and make a dagger.	你锤打秘银锭，制作出一把匕首。	gameText		
You hammer the mithril and make a sword.	你锤打秘银锭，制作出一把剑。	gameText		
You hammer the mithril and make a scimitar.	你锤打秘银锭，制作出一把弯刀。	gameText		
You hammer the mithril and make a longsword.	你锤打秘银锭，制作出一把长剑。	gameText		
You hammer the mithril and make a <Num0>h sword.	你锤打秘银锭，制作出一把双手剑。	gameText		
You hammer the mithril and make an axe.	你锤打秘银锭，制作出一把斧。	gameText		
You hammer the mithril and make a mace.	你锤打秘银锭，制作出一把钉锤。	gameText		
You hammer the mithril and make a warhammer.	你锤打秘银锭，制作出一把战锤。	gameText		
You hammer the mithril and make a battleaxe.	你锤打秘银锭，制作出一把战斧。	gameText		
You hammer the mithril and make a chainbody.	你锤打秘银锭，制作出一件链甲。	gameText		
You hammer the mithril and make some platelegs.	你锤打秘银锭，制作出一条腿甲。	gameText		
You hammer the mithril and make a plateskirt.	你锤打秘银锭，制作出一条裙甲。	gameText		
You hammer the mithril and make a platebody.	你锤打秘银锭，制作出一件胸甲。	gameText		
You hammer the mithril and make fifteen nails.	你锤打秘银锭，制作出十五枚钉。	gameText		
You hammer the mithril and make a med helm.	你锤打秘银锭，制作出一顶中盔。	gameText		
You hammer the mithril and make a full helm.	你锤打秘银锭，制作出一顶头盔。	gameText		
You hammer the mithril and make a square shield.	你锤打秘银锭，制作出一面方盾。	gameText		
You hammer the mithril and make a kiteshield.	你锤打秘银锭，制作出一面鸢盾。	gameText		
You hammer the mithril and make ten dart tip.	你锤打秘银锭，制作出十个镖尖。	gameText		
You hammer the mithril and make fifteen arrowtips.	你锤打秘银锭，制作出十五个箭头。	gameText		
You hammer the mithril and make some knife.	你锤打秘银锭，制作出一些飞刀。	gameText		
You hammer the adamant and make a dagger.	你锤打精金锭，制作出一把匕首。	gameText		
You hammer the adamant and make a sword.	你锤打精金锭，制作出一把剑。	gameText		
You hammer the adamant and make a scimitar.	你锤打精金锭，制作出一把弯刀。	gameText		
You hammer the adamant and make a longsword.	你锤打精金锭，制作出一把长剑。	gameText		
You hammer the adamant and make a <Num0>h sword.	你锤打精金锭，制作出一把双手剑。	gameText		
You hammer the adamant and make an axe.	你锤打精金锭，制作出一把斧。	gameText		
You hammer the adamant and make a mace.	你锤打精金锭，制作出一把钉锤。	gameText		
You hammer the adamant and make a warhammer.	你锤打精金锭，制作出一把战锤。	gameText		
You hammer the adamant and make a battleaxe.	你锤打精金锭，制作出一把战斧。	gameText		
You hammer the adamant and make a chainbody.	你锤打精金锭，制作出一件链甲。	gameText		
You hammer the adamant and make some platelegs.	你锤打精金锭，制作出一条腿甲。	gameText		
You hammer the adamant and make a plateskirt.	你锤打精金锭，制作出一条裙甲。	gameText		
You hammer the adamant and make a platebody.	你锤打精金锭，制作出一件胸甲。	gameText		
You hammer the adamant and make fifteen nails.	你锤打精金锭，制作出十五枚钉。	gameText		
You hammer the adamant and make a med helm.	你锤打精金锭，制作出一顶中盔。	gameText		
You hammer the adamant and make a full helm.	你锤打精金锭，制作出一顶头盔。	gameText		
You hammer the adamant and make a square shield.	你锤打精金锭，制作出一面方盾。	gameText		
You hammer the adamant and make a kiteshield.	你锤打精金锭，制作出一面鸢盾。	gameText		
You hammer the adamant and make ten dart tip.	你锤打精金锭，制作出十个镖尖。	gameText		
You hammer the adamant and make fifteen arrowtips.	你锤打精金锭，制作出十五个箭头。	gameText		
You hammer the adamant and make some knife.	你锤打精金锭，制作出一些飞刀。	gameText		
You hammer the runite and make a dagger.	你锤打符文锭，制作出一把匕首。	gameText		
You hammer the runite and make a sword.	你锤打符文锭，制作出一把剑。	gameText		
You hammer the runite and make a scimitar.	你锤打符文锭，制作出一把弯刀。	gameText		
You hammer the runite and make a longsword.	你锤打符文锭，制作出一把长剑。	gameText		
You hammer the runite and make a <Num0>h sword.	你锤打符文锭，制作出一把双手剑。	gameText		
You hammer the runite and make an axe.	你锤打符文锭，制作出一把斧。	gameText		
You hammer the runite and make a mace.	你锤打符文锭，制作出一把钉锤。	gameText		
You hammer the runite and make a warhammer.	你锤打符文锭，制作出一把战锤。	gameText		
You hammer the runite and make a battleaxe.	你锤打符文锭，制作出一把战斧。	gameText		
You hammer the runite and make a chainbody.	你锤打符文锭，制作出一件链甲。	gameText		
You hammer the runite and make some platelegs.	你锤打符文锭，制作出一条腿甲。	gameText		
You hammer the runite and make a plateskirt.	你锤打符文锭，制作出一条裙甲。	gameText		
You hammer the runite and make a platebody.	你锤打符文锭，制作出一件胸甲。	gameText		
You hammer the runite and make fifteen nails.	你锤打符文锭，制作出十五枚钉。	gameText		
You hammer the runite and make a med helm.	你锤打符文锭，制作出一顶中盔。	gameText		
You hammer the runite and make a full helm.	你锤打符文锭，制作出一顶头盔。	gameText		
You hammer the runite and make a square shield.	你锤打符文锭，制作出一面方盾。	gameText		
You hammer the runite and make a kiteshield.	你锤打符文锭，制作出一面鸢盾。	gameText		
You hammer the runite and make ten dart tip.	你锤打符文锭，制作出十个镖尖。	gameText		
You hammer the runite and make fifteen arrowtips.	你锤打符文锭，制作出十五个箭头。	gameText		
You hammer the runite and make some knife.	你锤打符文锭，制作出一些飞刀。	gameText		
Congratulations, you've just advanced your Attack level. You are now level <Num0>.	恭喜，你的攻击等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Hitpoints level. You are now level <Num0>.	恭喜，你的生命值等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Mining level. You are now level <Num0>.	恭喜，你的采矿等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Strength level. You are now level <Num0>.	恭喜，你的力量等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Agility level. You are now level <Num0>.	恭喜，你的敏捷等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Smithing level. You are now level <Num0>.	恭喜，你的锻造等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Defence level. You are now level <Num0>.	恭喜，你的防御等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Herblore level. You are now level <Num0>.	恭喜，你的草药学等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Fishing level. You are now level <Num0>.	恭喜，你的钓鱼等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Ranged level. You are now level <Num0>.	恭喜，你的远程等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Thieving level. You are now level <Num0>.	恭喜，你的偷窃等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Cooking level. You are now level <Num0>.	恭喜，你的烹饪等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Prayer level. You are now level <Num0>.	恭喜，你的祈祷等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Crafting level. You are now level <Num0>.	恭喜，你的制作等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Firemaking level. You are now level <Num0>.	恭喜，你的生火等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Maigc level. You are now level <Num0>.	恭喜，你的魔法等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Fletching level. You are now level <Num0>.	恭喜，你的制箭等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Woodcutting level. You are now level <Num0>.	恭喜，你的伐木等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Runecraft level. You are now level <Num0>.	恭喜，你的符石制作等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Slayer level. You are now level <Num0>.	恭喜，你的杀戮等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Farming level. You are now level <Num0>.	恭喜，你的农业等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Construction level. You are now level <Num0>.	恭喜，你的建筑等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Hunter level. You are now level <Num0>.	恭喜，你的狩猎等级提升了！你现在有<Num0>级。	gameText		
Congratulations, you've just advanced your Sailing level. You are now level <Num0>.	恭喜，你的航海等级提升了！你现在有<Num0>级。	gameText		
You can't set up a Buy offer at the moment.	你目前无法设置购买报价。	gameText		
You can't set up a Sell offer at the moment.	你目前无法设置出售报价。	gameText		
You need to fill the jug with water first.	你需要先用水壶装水。	gameText		
The door is locked.	门被锁上了。	gameText		
You attempt to catch a fish.	你尝试钓鱼。	gameText		
You catch a raw sardine	你钓到一条沙丁鱼	gameText		
You catch a raw karambwanji	你钓到一条卡拉姆班小鱼	gameText		
You catch a raw herring	你钓到一条鲱鱼	gameText		
You catch a raw mackerel	你钓到一条鲭鱼	gameText		
You catch a raw trout	你钓到一条鳟鱼	gameText		
You catch a raw cavefish	你钓到一条洞穴鱼	gameText		
You catch a raw bream	你钓到一条鲷鱼	gameText		
You catch a raw cod	你钓到一条鳕鱼	gameText		
You catch a raw pike	你钓到一条狗鱼	gameText		
You catch a raw slimy eel	你钓到一条黏液鳗	gameText		
You catch a raw salmon	你钓到一条鲑鱼	gameText		
You catch a raw tetra	你钓到一条四角鱼	gameText		
You catch a raw tuna	你钓到一条金枪鱼	gameText		
You catch a raw rainbow fish	你钓到一条彩虹鱼	gameText		
You catch a raw cave eel	你钓到一条洞穴鳗	gameText		
You catch a raw lobster	你钓到一只龙虾	gameText		
You catch a raw bass	你钓到一条鲈鱼	gameText		
You catch a raw catfish	你钓到一条鲶鱼	gameText		
You catch a raw leaping trout	你钓到一条跃起鳟鱼	gameText		
You catch a raw swordfish	你钓到一条剑鱼	gameText		
You catch a raw swordtip squid	你钓到一条剑尖鱿鱼	gameText		
You catch a raw lava eel	你钓到一条熔岩鳗	gameText		
You catch a raw leaping salmon	你钓到一条跃起鲑鱼	gameText		
You catch a raw monkfish	你钓到一条僧侣鱼	gameText		
You catch a raw karambwan	你钓到一条卡拉姆班鱼	gameText		
You catch a raw giant krill	你钓到一条巨型磷虾	gameText		
You catch a raw jumbo squid	你钓到一条巨型鱿鱼	gameText		
You catch a raw leaping sturgeon	你钓到一条跃起鲟鱼	gameText		
You catch a raw haddock	你钓到一条黑线鳕	gameText		
You catch a raw shark	你钓到一条鲨鱼	gameText		
You catch a raw sea turtle	你钓到一只海龟	gameText		
You catch a raw yellowfin	你钓到一条黄鳍金枪鱼	gameText		
You catch a raw infernal eel	你钓到一条地狱鳗	gameText		
You catch a raw manta ray	你钓到一条魔鬼鱼	gameText		
You catch a raw anglerfish	你钓到一条鮟鱇鱼	gameText		
You catch a raw halibut	你钓到一条大比目鱼	gameText		
You catch a raw dark crab	你钓到一只黑暗蟹	gameText		
You catch a raw bluefin	你钓到一条蓝鳍金枪鱼	gameText		
You catch a raw scared eel	你钓到一条惊鳗	gameText		
You catch a raw marlin	你钓到一条马林鱼	gameText		
You catch some raw shrimps	你钓到一些虾	gameText		
You catch some raw guppies	你钓到一些孔雀鱼	gameText		
You catch some raw anchovies	你钓到一些凤尾鱼	gameText		
You cast out your line...	你抛出钓线…	gameText		
You climb up the ladder to the surface.	你爬上梯子到达地面。	gameText		
You have unlocked a new music track: <colNum0>Dogs of War	你已解锁新音乐曲目：<colNum0>战争之犬	gameText		
You have not unlcoked this track yet.	你尚未解锁此曲目。	gameText		
You fill the bowl from the sink.	你用水槽装满碗。	gameText		
You fill the jug from the sink.	你用水槽装满水壶。	gameText		
You fill the bucket from the sink.	你用水槽装满桶。	gameText		
You fill the vial from the sink.	你用水槽装满小瓶。	gameText		
You fill the waterskin from the sink.	你用水槽装满水袋。	gameText		
You fill the empty cup from the sink.	你用水槽装满空杯子。	gameText		
You fill the watering can from the sink.	你用水槽装满浇水壶。	gameText		
You fill the gricoller's can from the sink.	你用水槽装满格里科勒的罐。	gameText		
You fill the empty fishbowl from the sink.	你用水槽装满空鱼缸。	gameText		
You empty the contents of the waterskin on the floor.	你将水袋中的内容物倒在地上。	gameText		
You empty the contents of the bowl on the floor.	你将碗中的内容物倒在地上。	gameText		
You empty the contents of the jug on the floor.	你将水壶中的内容物倒在地上。	gameText		
You empty the contents of the vial on the floor.	你将小瓶中的内容物倒在地上。	gameText		
You empty the contents of the cup on the floor.	你将杯子中的内容物倒在地上。	gameText		
You empty the contents of the watering can on the floor.	你将浇水壶中的内容物倒在地上。	gameText		
You empty the contents of the empty cup on the floor.	你将空杯子中的内容物倒在地上。	gameText		
You empty the contents of the gricoller's can on the floor.	你将格里科勒的罐中的内容物倒在地上。	gameText		
You empty the contents of the empty fishbowl on the floor.	你将空鱼缸中的内容物倒在地上。	gameText		
You empty the contents of the pot on the floor.	你将罐中的内容物倒在地上。	gameText		
You empty the contents of the tea flask on the floor.	你将茶壶中的内容物倒在地上。	gameText		
You empty the contents of the teapot on the floor.	你将茶壶中的内容物倒在地上。	gameText		
You empty the contents of the barrel on the floor.	你将桶中的内容物倒在地上。	gameText		
You eat the chocolate bar.	你吃掉了巧克力棒。	gameText		
You operate the empty hopper. Nothing interesting happens.	你操作空漏斗。没什么有趣的事情发生。	gameText		
You drink the wine.	你喝了葡萄酒。	gameText		
You put the grain in the hopper. You should now pull the lever nearby to operate the hopper.	你将谷物放入漏斗。你现在应该拉动附近的拉杆来操作漏斗。	gameText		
There is already grain in the hopper.	漏斗中已经有谷物了。	gameText		
You operate the hopper. The grain slides down the chute.	你操作漏斗。谷物滑下槽道。	gameText		
You need an empty pot to hold the flour in.	你需要一个空罐来装面粉。	gameText		
You fill a pot with flour from the bin.	你从箱子里用面粉装满一个罐。	gameText		
You have unlocked a new music track: <colNum0>Dogs of War	你已解锁新音乐曲目：<colNum0>战争之犬	gameText		
You have unlocked a new music track: <colNum0><Num0>th Realm	你已解锁新音乐曲目：<colNum0>第7领域	gameText		
You have unlocked a new music track: <colNum0>Adventure	你已解锁新音乐曲目：<colNum0>冒险	gameText		
You have unlocked a new music track: <colNum0>Al Kharid	你已解锁新音乐曲目：<colNum0>阿尔卡里德城	gameText		
You have unlocked a new music track: <colNum0>Alchemical Attack!	你已解锁新音乐曲目：<colNum0>炼金术攻击！	gameText		
You have unlocked a new music track: <colNum0>All Aboard	你已解锁新音乐曲目：<colNum0>全员登船	gameText		
You have unlocked a new music track: <colNum0>All the Trimmings	你已解锁新音乐曲目：<colNum0>一应俱全	gameText		
You have unlocked a new music track: <colNum0>All's Fairy in Love & War	你已解锁新音乐曲目：<colNum0>童话中的爱情与战争	gameText		
You have unlocked a new music track: <colNum0>Alone	你已解锁新音乐曲目：<colNum0>孤独	gameText		
You have unlocked a new music track: <colNum0>Altar Ego	你已解锁新音乐曲目：<colNum0>另一个自我	gameText		
You have unlocked a new music track: <colNum0>Alternative Root	你已解锁新音乐曲目：<colNum0>另类根源	gameText		
You have unlocked a new music track: <colNum0>Amascut's Promise	你已解锁新音乐曲目：<colNum0>阿玛斯库特的承诺	gameText		
You have unlocked a new music track: <colNum0>Ambient Jungle	你已解锁新音乐曲目：<colNum0>丛林氛围	gameText		
You have unlocked a new music track: <colNum0>The Ancient Prison	你已解锁新音乐曲目：<colNum0>古代监狱	gameText		
You have unlocked a new music track: <colNum0>The Angel's Fury	你已解锁新音乐曲目：<colNum0>天使的愤怒	gameText		
You have unlocked a new music track: <colNum0>Anywhere	你已解锁新音乐曲目：<colNum0>任何地方	gameText		
You have unlocked a new music track: <colNum0>Ape-ex Predator	你已解锁新音乐曲目：<colNum0>猿猴顶级掠食者	gameText		
You have unlocked a new music track: <colNum0>Arabian	你已解锁新音乐曲目：<colNum0>阿拉伯	gameText		
You have unlocked a new music track: <colNum0>Arabian <Num0>	你已解锁新音乐曲目：<colNum0>阿拉伯<Num0>	gameText		
You have unlocked a new music track: <colNum0>Arabique	你已解锁新音乐曲目：<colNum0>阿拉伯风格	gameText		
You have unlocked a new music track: <colNum0>Arachnids of Vampyrium	你已解锁新音乐曲目：<colNum0>凡皮里姆的蛛形纲	gameText		
You have unlocked a new music track: <colNum0>Arboretum	你已解锁新音乐曲目：<colNum0>植物园	gameText		
You have unlocked a new music track: <colNum0>Arcane	你已解锁新音乐曲目：<colNum0>奥术	gameText		
You have unlocked a new music track: <colNum0>Architects of Prifddinas	你已解锁新音乐曲目：<colNum0>普里夫迪纳斯城的建筑师	gameText		
You have unlocked a new music track: <colNum0>Are You Not Entertained?	你已解锁新音乐曲目：<colNum0>你不觉得有趣吗？	gameText		
You have unlocked a new music track: <colNum0>Armadyl Alliance	你已解锁新音乐曲目：<colNum0>阿玛杜尔联盟	gameText		
You have unlocked a new music track: <colNum0>Armageddon	你已解锁新音乐曲目：<colNum0>末日审判	gameText		
You have unlocked a new music track: <colNum0>Army of Darkness	你已解锁新音乐曲目：<colNum0>黑暗军团	gameText		
You have unlocked a new music track: <colNum0>Arrival	你已解锁新音乐曲目：<colNum0>抵达	gameText		
You have unlocked a new music track: <colNum0>Artistry	你已解锁新音乐曲目：<colNum0>艺术	gameText		
You have unlocked a new music track: <colNum0>Ascent	你已解锁新音乐曲目：<colNum0>上升	gameText		
You have unlocked a new music track: <colNum0>Assault and Battery	你已解锁新音乐曲目：<colNum0>殴打	gameText		
You have unlocked a new music track: <colNum0>Attack <Num0>	你已解锁新音乐曲目：<colNum0>攻击<Num0>	gameText		
You have unlocked a new music track: <colNum0>Attention	你已解锁新音乐曲目：<colNum0>注意	gameText		
You have unlocked a new music track: <colNum0>Autumn Voyage	你已解锁新音乐曲目：<colNum0>秋日航行	gameText		
You have unlocked a new music track: <colNum0>Awful Anthem	你已解锁新音乐曲目：<colNum0>糟糕的国歌	gameText		
You have unlocked a new music track: <colNum0>Aye Car Rum Ba	你已解锁新音乐曲目：<colNum0>哎哟，朗姆酒	gameText		
You have unlocked a new music track: <colNum0>Aztec	你已解锁新音乐曲目：<colNum0>阿兹特克	gameText		
You have unlocked a new music track: <colNum0>Back to Life	你已解锁新音乐曲目：<colNum0>起死回生	gameText		
You have unlocked a new music track: <colNum0>Background	你已解锁新音乐曲目：<colNum0>背景	gameText		
You have unlocked a new music track: <colNum0>Bait	你已解锁新音乐曲目：<colNum0>诱饵	gameText		
You have unlocked a new music track: <colNum0>Ballad of Enchantment	你已解锁新音乐曲目：<colNum0>魔法歌谣	gameText		
You have unlocked a new music track: <colNum0>Ballad of the Basilisk	你已解锁新音乐曲目：<colNum0>石化蜥蜴歌谣	gameText		
You have unlocked a new music track: <colNum0>Bandit Camp	你已解锁新音乐曲目：<colNum0>强盗营地	gameText		
You have unlocked a new music track: <colNum0>Bandos Battalion	你已解锁新音乐曲目：<colNum0>班多斯营地	gameText		
You have unlocked a new music track: <colNum0>Bane	你已解锁新音乐曲目：<colNum0>灾祸	gameText		
You have unlocked a new music track: <colNum0>The Bane of Ashihama	你已解锁新音乐曲目：<colNum0>阿什哈马的灾祸	gameText		
You have unlocked a new music track: <colNum0>Barb Wire	你已解锁新音乐曲目：<colNum0>铁丝网	gameText		
You have unlocked a new music track: <colNum0>Barbarian Workout	你已解锁新音乐曲目：<colNum0>野蛮人训练	gameText		
You have unlocked a new music track: <colNum0>Barbarianism	你已解锁新音乐曲目：<colNum0>野蛮主义	gameText		
You have unlocked a new music track: <colNum0>Barking Mad	你已解锁新音乐曲目：<colNum0>狂吠	gameText		
You have unlocked a new music track: <colNum0>Baroque	你已解锁新音乐曲目：<colNum0>巴洛克	gameText		
You have unlocked a new music track: <colNum0>Barren Land	你已解锁新音乐曲目：<colNum0>荒芜之地	gameText		
You have unlocked a new music track: <colNum0>Beetle Juice	你已解锁新音乐曲目：<colNum0>甲虫汁	gameText		
You have unlocked a new music track: <colNum0>Below the Conch	你已解锁新音乐曲目：<colNum0>海螺之下	gameText		
You have unlocked a new music track: <colNum0>Beneath Cursed Sands	你已解锁新音乐曲目：<colNum0>诅咒沙地之下	gameText		
You have unlocked a new music track: <colNum0>Beneath the Kingdom	你已解锁新音乐曲目：<colNum0>王国之下	gameText		
You have unlocked a new music track: <colNum0>Beneath the Stronghold	你已解锁新音乐曲目：<colNum0>要塞之下	gameText		
You have unlocked a new music track: <colNum0>Beyond	你已解锁新音乐曲目：<colNum0>超越	gameText		
You have unlocked a new music track: <colNum0>Beyond the Meadow	你已解锁新音乐曲目：<colNum0>草地之外	gameText		
You have unlocked a new music track: <colNum0>Big Chords	你已解锁新音乐曲目：<colNum0>大和弦	gameText		
You have unlocked a new music track: <colNum0>Black of Knight	你已解锁新音乐曲目：<colNum0>骑士之黑	gameText		
You have unlocked a new music track: <colNum0>Blistering Barnacles	你已解锁新音乐曲目：<colNum0>灼热藤壶	gameText		
You have unlocked a new music track: <colNum0>Blood Rush	你已解锁新音乐曲目：<colNum0>血之突袭	gameText		
You have unlocked a new music track: <colNum0>Bloodbath	你已解锁新音乐曲目：<colNum0>血浴	gameText		
You have unlocked a new music track: <colNum0>Bob's on Holiday	你已解锁新音乐曲目：<colNum0>鲍勃在度假	gameText		
You have unlocked a new music track: <colNum0>Body Parts	你已解锁新音乐曲目：<colNum0>身体部位	gameText		
You have unlocked a new music track: <colNum0>Bolrie's Diary	你已解锁新音乐曲目：<colNum0>博尔利的日记	gameText		
You have unlocked a new music track: <colNum0>Bone Dance	你已解锁新音乐曲目：<colNum0>骨舞	gameText		
You have unlocked a new music track: <colNum0>Bone Dry	你已解锁新音乐曲目：<colNum0>骨枯	gameText		
You have unlocked a new music track: <colNum0>Book of Spells	你已解锁新音乐曲目：<colNum0>法术书	gameText		
You have unlocked a new music track: <colNum0>Borderland	你已解锁新音乐曲目：<colNum0>边境	gameText		
You have unlocked a new music track: <colNum0>Boss Moosic	你已解锁新音乐曲目：<colNum0>Boss音乐	gameText		
You have unlocked a new music track: <colNum0>Box of Delights	你已解锁新音乐曲目：<colNum0>欢乐宝盒	gameText		
You have unlocked a new music track: <colNum0>Brain Battle	你已解锁新音乐曲目：<colNum0>大脑之战	gameText		
You have unlocked a new music track: <colNum0>Breeze	你已解锁新音乐曲目：<colNum0>微风	gameText		
You have unlocked a new music track: <colNum0>Brew Hoo Hoo!	你已解锁新音乐曲目：<colNum0>呜呜呜！	gameText		
You have unlocked a new music track: <colNum0>Brimstail's Scales	你已解锁新音乐曲目：<colNum0>布里姆斯泰尔的鳞片	gameText		
You have unlocked a new music track: <colNum0>Bubble and Squeak	你已解锁新音乐曲目：<colNum0>泡泡与吱吱	gameText		
You have unlocked a new music track: <colNum0>Bunny's Sugar Rush	你已解锁新音乐曲目：<colNum0>兔子的糖瘾	gameText		
You have unlocked a new music track: <colNum0>Burning Desire	你已解锁新音乐曲目：<colNum0>燃烧的欲望	gameText		
You have unlocked a new music track: <colNum0>The Burning Sun	你已解锁新音乐曲目：<colNum0>燃烧之日	gameText		
You have unlocked a new music track: <colNum0>Cabin Fever	你已解锁新音乐曲目：<colNum0>幽闭恐惧	gameText		
You have unlocked a new music track: <colNum0>Cain's Tutorial	你已解锁新音乐曲目：<colNum0>凯恩的教程	gameText		
You have unlocked a new music track: <colNum0>Call of the Tlati	你已解锁新音乐曲目：<colNum0>特拉提的召唤	gameText		
You have unlocked a new music track: <colNum0>Camelot	你已解锁新音乐曲目：<colNum0>卡美洛城堡	gameText		
You have unlocked a new music track: <colNum0>Castle Wars	你已解锁新音乐曲目：<colNum0>城堡战争	gameText		
You have unlocked a new music track: <colNum0>Catacombs and Tombs	你已解锁新音乐曲目：<colNum0>地下墓穴与坟墓	gameText		
You have unlocked a new music track: <colNum0>Catch Me If You Can	你已解锁新音乐曲目：<colNum0>来抓我呀	gameText		
You have unlocked a new music track: <colNum0>Cave Background	你已解锁新音乐曲目：<colNum0>洞穴背景	gameText		
You have unlocked a new music track: <colNum0>Cave of Beasts	你已解锁新音乐曲目：<colNum0>野兽洞穴	gameText		
You have unlocked a new music track: <colNum0>Cave of the Goblins	你已解锁新音乐曲目：<colNum0>哥布林洞穴	gameText		
You have unlocked a new music track: <colNum0>Cavern	你已解锁新音乐曲目：<colNum0>洞穴	gameText		
You have unlocked a new music track: <colNum0>The Cellar Dwellers	你已解锁新音乐曲目：<colNum0>地窖居民	gameText		
You have unlocked a new music track: <colNum0>Cellar Song	你已解锁新音乐曲目：<colNum0>地窖之歌	gameText		
You have unlocked a new music track: <colNum0>Chain of Command	你已解锁新音乐曲目：<colNum0>指挥链	gameText		
You have unlocked a new music track: <colNum0>Chamber	你已解锁新音乐曲目：<colNum0>密室	gameText		
You have unlocked a new music track: <colNum0>Chef Surprise	你已解锁新音乐曲目：<colNum0>厨师惊喜	gameText		
You have unlocked a new music track: <colNum0>Chickened Out	你已解锁新音乐曲目：<colNum0>临阵退缩	gameText		
You have unlocked a new music track: <colNum0>Children of the Sun	你已解锁新音乐曲目：<colNum0>太阳之子	gameText		
You have unlocked a new music track: <colNum0>Chompy Hunt	你已解锁新音乐曲目：<colNum0>食人鸟狩猎	gameText		
You have unlocked a new music track: <colNum0>The Chosen	你已解锁新音乐曲目：<colNum0>被选中的	gameText		
You have unlocked a new music track: <colNum0>The City of Sun	你已解锁新音乐曲目：<colNum0>太阳之城	gameText		
You have unlocked a new music track: <colNum0>City of the Dead	你已解锁新音乐曲目：<colNum0>死亡之城	gameText		
You have unlocked a new music track: <colNum0>Clan Wars	你已解锁新音乐曲目：<colNum0>部落战争	gameText		
You have unlocked a new music track: <colNum0>Clanliness	你已解锁新音乐曲目：<colNum0>氏族精神	gameText		
You have unlocked a new music track: <colNum0>Claustrophobia	你已解锁新音乐曲目：<colNum0>幽闭恐惧症	gameText		
You have unlocked a new music track: <colNum0>Close Quarters	你已解锁新音乐曲目：<colNum0>近距离	gameText		
You have unlocked a new music track: <colNum0>Coil	你已解锁新音乐曲目：<colNum0>盘绕	gameText		
You have unlocked a new music track: <colNum0>Colossus of the Deep	你已解锁新音乐曲目：<colNum0>深海巨像	gameText		
You have unlocked a new music track: <colNum0>Competition	你已解锁新音乐曲目：<colNum0>竞赛	gameText		
You have unlocked a new music track: <colNum0>Complication	你已解锁新音乐曲目：<colNum0>复杂	gameText		
You have unlocked a new music track: <colNum0>Confrontation	你已解锁新音乐曲目：<colNum0>对抗	gameText		
You have unlocked a new music track: <colNum0>The Consortium	你已解锁新音乐曲目：<colNum0>财团	gameText		
You have unlocked a new music track: <colNum0>Conspiracy	你已解锁新音乐曲目：<colNum0>阴谋	gameText		
You have unlocked a new music track: <colNum0>Contest	你已解锁新音乐曲目：<colNum0>比赛	gameText		
You have unlocked a new music track: <colNum0>Corporal Punishment	你已解锁新音乐曲目：<colNum0>体罚	gameText		
You have unlocked a new music track: <colNum0>Corridors of Power	你已解锁新音乐曲目：<colNum0>权力走廊	gameText		
You have unlocked a new music track: <colNum0>Country Jig	你已解锁新音乐曲目：<colNum0>乡村吉格舞	gameText		
You have unlocked a new music track: <colNum0>Courage	你已解锁新音乐曲目：<colNum0>勇气	gameText		
You have unlocked a new music track: <colNum0>Crashing Waves	你已解锁新音乐曲目：<colNum0>拍岸浪花	gameText		
You have unlocked a new music track: <colNum0>Creature Cruelty	你已解锁新音乐曲目：<colNum0>虐待动物	gameText		
You have unlocked a new music track: <colNum0>Creatures of Varlamore	你已解锁新音乐曲目：<colNum0>瓦拉莫尔的生物	gameText		
