english	translation	category	sub_category	source
Ahoy, [player name]!	你好，[player name]！	dialogue	Capt' Arnav	Capt' Arnav
Parley wi' me, my old fruit!	跟我谈谈，我的老朋友！	dialogue	Capt' Arnav	Capt' Arnav
I needs yer help, [player name]!	我需要你的帮助，[player name]！	dialogue	Capt' Arnav	Capt' Arnav
I got treasure here, [player name]!	我这里有宝藏，[player name]！	dialogue	Capt' Arnav	Capt' Arnav
Shiver me' timbers, are you ignoring me?	天哪，你在无视我吗？	dialogue	Capt' Arnav	Capt' Arnav
Will ye help an old pirate, [player name]?	你会帮助一个老海盗吗，[player name]？	dialogue	Capt' Arnav	Capt' Arnav
I knows somethin' you should knows, [player name].	我知道一些你应该知道的事，[player name]。	dialogue	Capt' Arnav	Capt' Arnav
What do you want, civilian?	你想要什么，平民？	dialogue	Captain	Captain
What does it look like I'm doing? I'm training this useless bunch of recruits!	你看我在做什么？我在训练这群没用的新兵！	dialogue	Captain	Captain
Oh yes, they look very fit.	哦是的，他们看起来很强壮。	dialogue	Captain	Player
They're nothing but a useless bunch of weaklings who won't survive an hour once they're out on patrol.	他们只是一群没用的弱者，出去巡逻后活不过一小时。	dialogue	Captain	Captain
Have you lost your mind? Earlier you said they looked fit! Just go away and leave me alone.	你疯了吗？刚才你说他们看起来很强壮！走开别烦我。	dialogue	Captain	Captain
Oh yes, they look very weak.	哦是的，他们看起来很弱。	dialogue	Captain	Player
Show some respect when you talk about my men, civilian!	说到我的人时放尊重点，平民！	dialogue	Captain	Captain
Have you lost your mind? Earlier you said they looked weak! Just go away and leave me alone.	你疯了吗？刚才你说他们看起来很弱！走开别烦我。	dialogue	Captain	Captain
Can I have some armour like yours?	我能要一套像你这样的盔甲吗？	dialogue	Captain	Player
Only guards of Varrock can wear this armour.	只有维洛克城守卫才能穿这套盔甲。	dialogue	Captain	Captain
Well, I could become a guard of Varrock.	嗯，我可以成为维洛克城守卫。	dialogue	Captain	Player
Oh yeah? I see you've got a Thieving level of [thieving level]. That must give you quite a long criminal record.	哦是吗？我看你的盗窃等级是 [thieving level]。那你的犯罪记录一定很长。	dialogue	Captain	Captain
I could repent of my evil ways if you like.	如果你愿意，我可以改邪归正。	dialogue	Captain	Player
So you really want to be a guard, huh?	所以你真的想当守卫，嗯？	dialogue	Captain	Captain
Yes, that's right.	是的。	dialogue	Captain	Player
Does it worry you that the life expectancy of a guard is about 30 seconds?	守卫的寿命大约只有30秒，你不担心吗？	dialogue	Captain	Captain
No, that doesn't worry me.	不，我不担心。	dialogue	Captain	Player
Bah! You just failed the intelligence test. Go away, civilian.	呸！你刚通过了智力测试。走开，平民。	dialogue	Captain	Captain
Actually, forget it.	其实，算了。	dialogue	Captain	Player
Go away, coward.	走开，懦夫。	dialogue	Captain	Captain
I want nothing.	我什么都不想要。	dialogue	Captain	Player
Lucky you. Go away.	你真幸运。走开。	dialogue	Captain	Captain
Make those dummies suffer!	让那些假人受苦！	dialogue	Captain	Captain
Imagine it's your aunt!	想象那是你姑妈！	dialogue	Captain	Captain
You won't last 2 minutes in the real world!	你在现实世界里撑不过2分钟！	dialogue	Captain	Captain
Show some backbone!	拿出点骨气来！	dialogue	Captain	Captain
Let's get some proper bloodlust here!	让我们这里有点真正的嗜血欲望！	dialogue	Captain	Captain
Bah, why do I bother with you lot?	呸，我为什么要跟你们这些人费心？	dialogue	Captain	Captain
Just hit the thing already!	快打那个东西！	dialogue	Captain	Captain
Hit the dummy! Hit the dummy!	打假人！打假人！	dialogue	Captain	Captain
Useless! Utterly useless!	没用！完全没用！	dialogue	Captain	Captain
Hit the dummy before I come over there and hit you!	在我过来打你之前先打假人！	dialogue	Captain	Captain
Good day, traveller.	你好，旅行者。	dialogue	Captain Ariadna	Captain Ariadna
Hello there. I was wondering if you could tell me anything about the missing people.	你好。我想知道你能否告诉我一些关于失踪人员的事。	dialogue	Captain Ariadna	Player
Not really. We put a lot of effort into finding them, but nothing came of it.	不太清楚。我们花了很多精力寻找他们，但一无所获。	dialogue	Captain Ariadna	Captain Ariadna
Where do you think they went?	你认为他们去了哪里？	dialogue	Captain Ariadna	Player
Well, some say they got lost in the mountains. Others say they decided to go and live somewhere like Fortis instead of here. I'm not too sure myself. It is a large number of people who've vanished...	嗯，有人说他们在山里迷路了。其他人说他们决定去福蒂斯城之类的地方生活而不是这里。我自己也不太确定。失踪的人数很多……	dialogue	Captain Ariadna	Captain Ariadna
But you stopped looking?	但你们停止寻找了？	dialogue	Captain Ariadna	Player
It was taking up a lot of resources. We don't have a huge number of guards here, so I need to use my people wisely.	这占用了很多资源。我们这里守卫不多，所以我需要明智地用人。	dialogue	Captain Ariadna	Captain Ariadna
If we get a new lead, I'm happy to send them out again, but right now it's like looking for a needle in a haystack.	如果有新线索，我很乐意再派人出去，但现在就像大海捞针。	dialogue	Captain Ariadna	Captain Ariadna
Hello there. Would you like to travel somewhere? I can take you to Rimmington or Brimhaven for 30 coins.	你好。你想去某个地方吗？我可以带你去里明顿村或布尔哈文镇，30金币。	dialogue	Captain Barnaby	Captain Barnaby
I'd like to go to Rimmington.	我想去里明顿村。	dialogue	Captain Barnaby	Player
Come back when you've got 30 coins for me.	等你有30金币再来找我。	dialogue	Captain Barnaby	Captain Barnaby
You board the ship and sail to Rimmington.	你登上船驶向里明顿村。	dialogue	Captain Barnaby	Captain Barnaby
I'd like to go to Brimhaven.	我想去布尔哈文镇。	dialogue	Captain Barnaby	Player
You board the ship and sail to Brimhaven.	你登上船驶向布尔哈文镇。	dialogue	Captain Barnaby	Captain Barnaby
Or I could pay you nothing at all...	或者我完全可以不付你钱……	dialogue	Captain Barnaby	Player
Well that seems totally reasonable. Where would you like to go?	嗯，那似乎完全合理。你想去哪里？	dialogue	Captain Barnaby	Captain Barnaby
Hello there. Would you like to travel somewhere? I can take you to Ardougne or Brimhaven for 30 coins.	你好。你想去某个地方吗？我可以带你去阿多尼城或布尔哈文镇，30金币。	dialogue	Captain Barnaby	Captain Barnaby
I'd like to go to Ardougne.	我想去阿多尼城。	dialogue	Captain Barnaby	Player
You board the ship and sail to Ardougne.	你登上船驶向阿多尼城。	dialogue	Captain Barnaby	Captain Barnaby
Hello there. Would you like to travel somewhere? I can take you to Rimmington or Ardougne for 30 coins.	你好。你想去某个地方吗？我可以带你去里明顿村或阿多尼城，30金币。	dialogue	Captain Barnaby	Captain Barnaby
[Charm] Or I could pay you nothing at all...	[Charm] 或者我完全可以不付你钱……	dialogue	Captain Barnaby	Captain Barnaby
Rimmington.	里明顿村。	dialogue	Captain Barnaby	Captain Barnaby
Brimhaven.	布尔哈文镇。	dialogue	Captain Barnaby	Captain Barnaby
Ardougne.	阿多尼城。	dialogue	Captain Barnaby	Captain Barnaby
Can we head to Lunar Isle?	我们能去月亮岛吗？	dialogue	Captain Bentley	Player
Sure matey!	没问题，伙计！	dialogue	Captain Bentley	Captain Bentley
And you're wanting what now?	那你现在想要什么？	dialogue	Captain Bentley	Captain Bentley
Can you take me back to Rellekka please?	你能带我回雷勒卡城吗？	dialogue	Captain Bentley	Player
I'll take you as far as Pirates' Cove. You'll have to find the rest of the way back yourself.	我只能带你到海盗湾。剩下的路你得自己想办法回去。	dialogue	Captain Bentley	Captain Bentley
So we're here?	所以我们到了？	dialogue	Captain Bentley	Player
Yep. You're free to explore the island. Be careful though, the Moon Clan are very powerful, it wouldn't be wise to wrong them.	是的。你可以自由探索这座岛。不过要小心，月氏族非常强大，得罪他们可不明智。	dialogue	Captain Bentley	Captain Bentley
Thanks, I'll keep that seal of passage close.	谢谢，我会把通行印章收好的。	dialogue	Captain Bentley	Player
Welcome to Gnome Air!	欢迎来到地精航空！	dialogue	Captain Bleemadge	Captain Bleemadge
What's Gnome Air?	什么是地精航空？	dialogue	Captain Bleemadge	Player
Gnome Air is the finest airline in Gielinor!	地精航空是基利诺尔最好的航空公司！	dialogue	Captain Bleemadge	Captain Bleemadge
Well...it's the only real airline in Gielinor.	嗯……其实它是基利诺尔唯一真正的航空公司。	dialogue	Captain Bleemadge	Captain Bleemadge
Ha!	哈！	dialogue	Captain Bleemadge	Captain Bleemadge
What do you mean by real airline?	你说的真正的航空公司是什么意思？	dialogue	Captain Bleemadge	Player
Well there's a dodgy magic carpet operation in the desert, I doubt it will ever take off... Ha!	沙漠里有个可疑的魔毯运营，我怀疑它永远飞不起来……哈！	dialogue	Captain Bleemadge	Captain Bleemadge
Glough has ordered that I only take gnomes on Gnome Air.	格劳夫命令我只载地精乘坐地精航空。	dialogue	Captain Bleemadge	Captain Bleemadge
How much for one-way to Varrock?	单程去维洛克城多少钱？	dialogue	Captain Bleemadge	Player
I can't take you anywhere.	我哪里都不能带你去。	dialogue	Captain Bleemadge	Captain Bleemadge
I would, but Glough has told me not to take humans on Gnome Air.	我想，但格劳夫告诉我不能载人类乘坐地精航空。	dialogue	Captain Bleemadge	Captain Bleemadge
Can you take me on the glider?	你能带我坐滑翔机吗？	dialogue	Captain Bleemadge	Player
Why are gliders better than other transport?	为什么滑翔机比其他交通工具好？	dialogue	Captain Bleemadge	Player
Oh we have a whole network! It's wonderful for getting to hard to reach places.	哦我们有个完整的网络！去那些难以到达的地方非常方便。	dialogue	Captain Bleemadge	Captain Bleemadge
There are so many places where your teleports cannot reach!	有很多地方你的传送术到不了！	dialogue	Captain Bleemadge	Captain Bleemadge
How did you all manage to build such an established network?	你们是怎么建立起这么完善的网络的？	dialogue	Captain Bleemadge	Player
I think you'll find that is a gnome trade secret!	我想你会发现那是地精的商业秘密！	dialogue	Captain Bleemadge	Captain Bleemadge
Sorry, I don't want anything now.	抱歉，我现在什么都不需要。	dialogue	Captain Bleemadge	Player
You hand over your delivery of [item] to Captain Bleemadge	你把 [item] 的配送交给布里梅奇船长	dialogue	Captain Bleemadge	Captain Bleemadge
Aahh, the smell of home, there's nothing like it. Thanks.	啊，家乡的味道，没什么比得上这个。谢谢。	dialogue	Captain Bleemadge	Captain Bleemadge
You must complete this!	你必须完成这个！	dialogue	Captain Bleemadge	Captain Bleemadge
Please finish the puzzle for me!	请帮我完成这个谜题！	dialogue	Captain Bleemadge	Captain Bleemadge
Fancy some 'rum', [lad/lass/kid]? It's still fresh. Well, fresh-ish...	想来点''朗姆酒''吗，[小伙子/姑娘/孩子]？还是新鲜的。嗯，算是新鲜吧……	dialogue	Captain Braindeath	Captain Braindeath
No... I think I'll pass.	不了……我想我还是不要了。	dialogue	Captain Braindeath	Player
Hello there, I'm Captain Bruce. Do you want to serve in the Shayzien Army and defend our kingdom?	你好，我是布鲁斯船长。你想在谢兹恩城卫军服役，保卫我们的王国吗？	dialogue	Captain Bruce	Captain Bruce
Yes, I'd love to join.	是的，我很想加入。	dialogue	Captain Bruce	Player
Wonderful! To get started, you need to answer a few questions.	太好了！要开始的话，你需要回答几个问题。	dialogue	Captain Bruce	Captain Bruce
Are you a resident of Kourend?	你是库兰德王国的居民吗？	dialogue	Captain Bruce	Captain Bruce
Errrr... Not really.	呃……不太算是。	dialogue	Captain Bruce	Player
Ah. Then you cannot join I'm afraid.	啊。那恐怕你不能加入。	dialogue	Captain Bruce	Captain Bruce
It's in the rules I'm afraid. Only citizens of Kourend are allowed to join the Shayzien Army.	这是规定。只有库兰德王国的公民才能加入谢兹恩城卫军。	dialogue	Captain Bruce	Captain Bruce
Is that not too restrictive?	那是不是太限制了？	dialogue	Captain Bruce	Player
Well at one time only citizens of Shayzien could join the army. It wasn't until the reign of King Byrne I that people from other parts of the kingdom were allowed to enlist.	以前只有谢兹恩城的公民才能参军。直到拜恩一世国王统治时期，才允许王国其他地区的人入伍。	dialogue	Captain Bruce	Captain Bruce
Of course, many people in Kourend still like to stick to tradition. After all, the five cities of Kourend have always had very defined roles within the kingdom.	当然，库兰德王国的许多人仍然喜欢坚守传统。毕竟，库兰德王国的五座城市在王国内一直有着非常明确的分工。	dialogue	Captain Bruce	Captain Bruce
Interesting. So most people in the army are still from Shayzien?	有意思。所以军队里大多数人还是来自谢兹恩城？	dialogue	Captain Bruce	Player
Indeed. While the Shayzien Army is by far the largest military force in Kourend, the other cities still have some form of militia, apart from Arceuus of course.	确实。虽然谢兹恩城卫军是库兰德王国迄今为止最大的军事力量，但其他城市仍有某种形式的民兵，当然阿西乌斯城除外。	dialogue	Captain Bruce	Captain Bruce
Even if someone from elsewhere in the kingdom wants to become a soldier, they're far more likely to join their local city force than come to us.	即使王国其他地方有人想当兵，他们也更可能加入当地的城防部队，而不是来找我们。	dialogue	Captain Bruce	Captain Bruce
Still, times are slowly changing. Every year we see more people from outside Shayzien enlist.	不过，时代在慢慢变化。每年都有更多来自谢兹恩城以外的人入伍。	dialogue	Captain Bruce	Captain Bruce
That's alright. Come back if you change your mind.	没关系。如果你改变主意再回来。	dialogue	Captain Bruce	Captain Bruce
Here, solve this.	来，解这个。	dialogue	Captain Bruce	Captain Bruce
Captain Bruce hands you a [light puzzle/puzzle] box.	布鲁斯船长递给你一个 [light puzzle/puzzle] 盒子。	dialogue	Captain Bruce	Captain Bruce
That doesn't look solved to me.	在我看来这还没解开。	dialogue	Captain Bruce	Captain Bruce
Well done [player name]. Here you go.	干得好，[player name]。给你。	dialogue	Captain Bruce	Captain Bruce
You'd best introduce yourself first!	你最好先自我介绍！	dialogue	Captain Cain	Captain Cain
Hello. What's this place?	你好。这是什么地方？	dialogue	Captain Cain	Player
Why you wretched Son-of-a-Big-Nosed-Warty-Smelly- Goblin! How dare you speak to a commanding officer like that?	你这个长鼻子长疣臭气熏天的哥布林崽子！竟敢这样跟长官说话？	dialogue	Captain Cain	Captain Cain
I... err...	我……呃……	dialogue	Captain Cain	Player
Stand straight! Chest out, shoulders back!	站直！挺胸，收肩！	dialogue	Captain Cain	Captain Cain
Okay, okay.	好的，好的。	dialogue	Captain Cain	Player
You'll address me as captain!	你要称呼我为船长！	dialogue	Captain Cain	Captain Cain
Yea... yes, captain!	是……是的，船长！	dialogue	Captain Cain	Player
Better. Now what is a low-life, pathetic excuse for a human being doing sniffing around my arena?	好多了。现在告诉我，你这个卑微可怜的人类废物在我的竞技场里鬼鬼祟祟干什么？	dialogue	Captain Cain	Captain Cain
Exploring, captain. Looked like a chance for combat, sir!	探索，船长。看起来有战斗的机会，长官！	dialogue	Captain Cain	Player
Very well, make the most of this because I don't suffer idiots easily! This is the Barbarian Assault arena. You want to sign up with us?	很好，好好把握这个机会，因为我可不会轻易容忍蠢货！这里是野蛮人攻击竞技场。你想加入我们吗？	dialogue	Captain Cain	Captain Cain
Sir, yes sir!	是的，长官！	dialogue	Captain Cain	Player
Then listen closely.	那就仔细听好。	dialogue	Captain Cain	Captain Cain
Wait a minute! I'm not giving a tutorial to someone carrying that stuff. Use that bank chest over there first!	等一下！我可不会给带着那些东西的人做教程。先用那边的银行箱！	dialogue	Captain Cain	Captain Cain
You can't enter the game with any food; the Healer will cure you.	你不能带任何食物进入游戏；治疗师会治疗你。	dialogue	Captain Cain	Captain Cain
You can't enter the game with any brutal potions or ingredients; the Healer will cure you.	你不能带任何强力药水或材料进入游戏；治疗师会治疗你。	dialogue	Captain Cain	Captain Cain
There is no reason to take a phoenix necklace into the arena, as you won't lose any items if you die in the minigame.	没有理由带凤凰项链进入竞技场，因为在小游戏中死亡不会丢失任何物品。	dialogue	Captain Cain	Captain Cain
You can't enter the game with any runes - there are free ones in there.	你不能带任何符石进入游戏——里面有免费的。	dialogue	Captain Cain	Captain Cain
You can't take arrows into a game - there are free ones in there.	你不能带箭进入游戏——里面有免费的。	dialogue	Captain Cain	Captain Cain
The barbarians don't want you to take your follower in.	野蛮人不希望你带随从进去。	dialogue	Captain Cain	Captain Cain
You can't take your own logs with you - you have to use the ones the barbarians provide.	你不能带自己的原木——你必须用野蛮人提供的。	dialogue	Captain Cain	Captain Cain
The barbarians don't want you using artillery down there.	野蛮人不希望你在那里使用火炮。	dialogue	Captain Cain	Captain Cain
The barbarians don't trust whatever you may have stored in your looting bag. They won't let you in with it.	野蛮人不信任你掠夺袋里装的东西。他们不会让你带进去。	dialogue	Captain Cain	Captain Cain
The barbarians don't want you using Saradomin brews down there. You will have to restore your health as they intend.	野蛮人不希望你在那里使用萨拉多明酿。你必须按照他们的方式恢复生命值。	dialogue	Captain Cain	Captain Cain
Let's skip the training, I'm an expert already.	跳过训练吧，我已经是专家了。	dialogue	Captain Cain	Player
Really? You don't look like one. Very well, upon your own head be it, I'll let you skip the training. Come back and speak to me if you find you're not the know-it-all you believe yourself to be.	真的？你看起来不像。很好，后果自负，我让你跳过训练。如果你发现自己不是你以为的万事通，再回来找我。	dialogue	Captain Cain	Captain Cain
Nah, sounds boring.	不了，听起来很无聊。	dialogue	Captain Cain	Player
'Boring'? You'll get nowhere with that kind of attitude! Drop and give me ten!	'无聊''？你这种态度一事无成！趴下给我做十个俯卧撑！	dialogue	Captain Cain	Captain Cain
Maybe next time, I need to go wash my hair.	也许下次吧，我得去洗头。	dialogue	Captain Cain	Player
You'll do as I say!	你得照我说的做！	dialogue	Captain Cain	Captain Cain
Arrrghhh. Okay, okay!	啊啊啊。好吧，好吧！	dialogue	Captain Cain	Player
Good to see you've learned some respect, make it five	很高兴看到你学会了一些尊重，做五个吧	dialogue	Captain Cain	Captain Cain
Yes sir!	是的，长官！	dialogue	Captain Cain	Player
But I already did!	但我已经做了！	dialogue	Captain Cain	Player
You did?	你做了？	dialogue	Captain Cain	Captain Cain
I don't trust you in the slightest. Do as I tell you!	我一点也不相信你。照我说的做！	dialogue	Captain Cain	Captain Cain
Hi... I mean, [player name] reporting, sir!	你好……我是说，[player name] 报到，长官！	dialogue	Captain Cain	Player
Straighten that back when you talk to me! You want my help?	跟我说话时把背挺直！你想要我的帮助吗？	dialogue	Captain Cain	Captain Cain
Again? Very well. Listen closely this time!	又来？很好。这次仔细听好！	dialogue	Captain Cain	Captain Cain
Sir! Could I start at wave one again?	长官！我能从第一波重新开始吗？	dialogue	Captain Cain	Player
What? Finish with your training first, soldier!	什么？先完成训练，士兵！	dialogue	Captain Cain	Captain Cain
Sir! Can we do some training?	长官！我们能做些训练吗？	dialogue	Captain Cain	Player
What do you mean, you are on wave one!	你什么意思，你已经在第一波了！	dialogue	Captain Cain	Captain Cain
Oh, of course, sorry.	哦，当然，抱歉。	dialogue	Captain Cain	Player
You're currently on wave [current wave #]. So you want to start on wave one again?	你目前在第 [current wave #] 波。所以你想从第一波重新开始？	dialogue	Captain Cain	Captain Cain
Yes, reset my wave to one.	是的，把我的波次重置为第一波。	dialogue	Captain Cain	Player
Very well, I'll reset you to wave one.	很好，我把你重置到第一波。	dialogue	Captain Cain	Captain Cain
Your current Barbarian Assault wave is now: 1	你当前的野蛮人攻击波次现在是：1	dialogue	Captain Cain	Captain Cain
Thank you, sir.	谢谢你，长官。	dialogue	Captain Cain	Player
No sir, I want to stay on wave [current wave #].	不，长官，我想保持在第 [current wave #] 波。	dialogue	Captain Cain	Player
Stop wasting time!	别浪费时间！	dialogue	Captain Cain	Captain Cain
But I already did...	但我已经做了……	dialogue	Captain Cain	Captain Cain
No, I want to stay on wave [current wave #].	不，我想保持在第 [current wave #] 波。	dialogue	Captain Cain	Captain Cain
This cannot stand! It's a complete outrage!	这不能忍！简直太过分了！	dialogue	Captain Campbell	Captain Campbell
What is?	什么过分？	dialogue	Captain Campbell	Player
My ship! The front fell off!	我的船！船头掉下来了！	dialogue	Captain Campbell	Captain Campbell
The front fell off?	船头掉下来了？	dialogue	Captain Campbell	Player
Yes! That's not very typical, I'd like to make that point!	是的！这很不典型，我想强调这一点！	dialogue	Captain Campbell	Captain Campbell
Well, how is it untypical?	嗯，怎么不典型了？	dialogue	Captain Campbell	Player
Well, there are a lot of ships going around the world all the time, and very seldom does anything like this happen!	嗯，世界上有很多船一直在航行，很少发生这种事！	dialogue	Captain Campbell	Captain Campbell
But then why did it happen to yours?	那为什么发生在你的船上？	dialogue	Captain Campbell	Player
Because of that meteorologist! He didn't provide the usual weather report and we sailed right into a storm!	因为那个气象学家！他没有提供正常的天气预报，我们直接驶入了风暴！	dialogue	Captain Campbell	Captain Campbell
And as a result the front of your ship fell off? Was your ship not safe?	结果你的船头就掉下来了？你的船不安全吗？	dialogue	Captain Campbell	Player
Are you saying it's my fault?	你是说这是我的错？	dialogue	Captain Campbell	Captain Campbell
Well, you said yourself that this is quite a seldom occurance.	嗯，你自己说这很少见。	dialogue	Captain Campbell	Player
Look, I wouldn't say my ship wasn't safe... It just perhaps wasn't quite as safe as some of the other ones. Some of them are built so the front doesn't fall off at all.	听着，我不会说我的船不安全……只是可能不如其他一些船那么安全。有些船造得船头根本不会掉下来。	dialogue	Captain Campbell	Captain Campbell
And yours wasn't?	你的不是？	dialogue	Captain Campbell	Player
Well, obviously not!	嗯，显然不是！	dialogue	Captain Campbell	Captain Campbell
I see... Well, good luck with getting it all sorted.	我明白了……嗯，祝你好运把一切都搞定。	dialogue	Captain Campbell	Player
Hello there. What do you need?	你好。你需要什么？	dialogue	Captain Cleive	Captain Cleive
This is one of the lairs of those foul Lizardmen. We've managed to corner these ones so they can't escape.	这里是那些可恶的蜥蜴人的巢穴之一。我们成功把这些家伙逼到角落里，让他们无法逃脱。	dialogue	Captain Cleive	Captain Cleive
Cleive. Captain Cleive. Captain in the Shayzien Guard and renowned slayer.	克莱夫。克莱夫船长。谢兹恩守卫的船长，也是著名的杀戮者。	dialogue	Captain Cleive	Captain Cleive
Renowned?	著名？	dialogue	Captain Cleive	Player
Absolutely. I'm part of a great family of slayers. You've probably met a few of them over on the mainland.	当然，我来自一个伟大的杀戮者家族。你可能在大陆上见过他们中的一些人。	dialogue	Captain Cleive	Captain Cleive
We learnt of a group of Lizardman Shamans causing trouble on the surface. I led a taskforce out to drive them back into their lair.	我们得知有一群蜥蜴人萨满在地表制造麻烦。我带领一支特遣队把他们赶回了巢穴。	dialogue	Captain Cleive	Captain Cleive
We suffered many losses but we've now managed to trap them in this cave.	我们损失惨重，但现在成功把他们困在这个洞穴里了。	dialogue	Captain Cleive	Captain Cleive
We've lost too many men to be able to finish them off but I'm happy for someone else to do it if I feel they're worthy of the challenge.	我们损失了太多人手，无法亲自消灭他们，但如果我觉得有人配得上这个挑战，我很乐意让他们来做。	dialogue	Captain Cleive	Captain Cleive
Can I fight these Lizardmen?	我能和这些蜥蜴人战斗吗？	dialogue	Captain Cleive	Player
Perhaps. I've lost too many men to be able to kill them myself but I'm happy for someone else to do it if I feel they're worthy of the challenge.	也许吧。我损失了太多人手，无法亲自消灭他们，但如果我觉得有人配得上这个挑战，我很乐意让他们来做。	dialogue	Captain Cleive	Captain Cleive
What do you define as worthy?	你如何定义配得上？	dialogue	Captain Cleive	Player
You'll need to be favoured by the people of Shayzien. You'll also need to be on a Lizardman Slayer task.	你需要得到谢兹恩城人民的青睐。你还需要有蜥蜴人杀戮任务。	dialogue	Captain Cleive	Captain Cleive
Can I use my slayer helm instead of a Shayzien helm?	我能用我的杀戮者头盔代替谢兹恩头盔吗？	dialogue	Captain Cleive	Player
Yes that is possible, however I only show the required technique to those who have proved themselves a friend to Kourend.	可以，但我只向那些证明自己是库兰德王国朋友的人展示所需的技术。	dialogue	Captain Cleive	Captain Cleive
How do I prove that I am a friend to Kourend?	我如何证明我是库兰德王国的朋友？	dialogue	Captain Cleive	Player
You'll need to complete the Hard tier of the Kourend & Kebos Achievement Diary and have earned the tier five Shayzien helm.	你需要完成库兰德王国与凯博斯成就日志的困难难度，并获得五级谢兹恩头盔。	dialogue	Captain Cleive	Captain Cleive
I don't meet those requirements. I'll be back when I do though.	我不满足那些要求。但我满足后会回来的。	dialogue	Captain Cleive	Player
I have that completed! Can you show me the special technique now?	我已经完成了！你现在能教我特殊技术吗？	dialogue	Captain Cleive	Player
Captain Clieve teaches you the secret technique. Any slayer helm will now offer the same protection against lizardman as a shayzien helm (5).	克莱夫船长教你特殊技术。现在任何杀戮者头盔都能提供与五级谢兹恩头盔相同的蜥蜴人防护。	dialogue	Captain Cleive	Captain Cleive
I have already shown you that secret technique.	我已经教过你那个特殊技术了。	dialogue	Captain Cleive	Captain Cleive
Hey! These lizardmen aren't just for anyone. Come back when you have the right Slayer task!	嘿！这些蜥蜴人不是谁都能打的。等你有正确的杀戮任务再来！	dialogue	Captain Cleive	Captain Clieve
Captain Clieve wants you to stick to your Slayer assignments.	克莱夫船长希望你坚持你的杀戮任务。	dialogue	Captain Cleive	Captain Cleive
Can I use my Slayer helm instead of a Shayzien helm?	我能用我的杀戮者头盔代替谢兹恩头盔吗？	dialogue	Captain Cleive	Captain Cleive
Hello old chap.	你好，老伙计。	dialogue	Captain Daerkin	Captain Daerkin
What are you doing here? Shouldn't you be looking after your glider?	你在这里做什么？你不是应该照看你的滑翔机吗？	dialogue	Captain Daerkin	Player
I'm pretty much retired these days old fellow. My test piloting days are over. I'm just relaxing here and enjoying the primal clash between man and man.	我这些天差不多退休了，老伙计。我的试飞员生涯结束了。我只是在这里放松，享受人与人之间的原始对抗。	dialogue	Captain Daerkin	Captain Daerkin
You're watching the duels then. Are you going to challenge someone yourself?	那你在看决斗。你自己要挑战某人吗？	dialogue	Captain Daerkin	Player
I do find the duels entertaining to watch, but I suspect that actually being involved would be a lot less fun for me. I'm a lover, not a fighter!	我确实觉得看决斗很有趣，但我怀疑实际参与对我来说就没那么有趣了。我是情圣，不是战士！	dialogue	Captain Daerkin	Captain Daerkin
Errm, I suppose you are.	呃，我想也是。	dialogue	Captain Daerkin	Player
You hand over your delivery of [a/some] [ordered gnome food item] to Captain Daerkin.	你把 [a/some] [ordered gnome food item] 的配送交给达尔金船长。	dialogue	Captain Daerkin	Captain Daerkin
Excellent. Just what I need whilst watching the duels.	太好了。正是我看决斗时需要的。	dialogue	Captain Daerkin	Captain Daerkin
Here you go, have a dashing pilot's scarf.	给你，拿条帅气的飞行员围巾。	dialogue	Captain Daerkin	Captain Daerkin
I have some spare goggles, you might as well have them.	我有些备用的护目镜，你也拿着吧。	dialogue	Captain Daerkin	Captain Daerkin
You are given [a/some] [reward item(s)] as a tip.	你获得 [a/some] [reward item(s)] 作为小费。	dialogue	Captain Daerkin	Captain Daerkin
What do you think of Ali Morrisane?	你觉得阿里‧莫里桑怎么样？	dialogue	Captain Dalbur	Player
Oh, he's always up to something. Like that magic carpet business.	哦，他总在搞些什么。比如那个魔毯生意。	dialogue	Captain Dalbur	Captain Dalbur
What magic carpet business?	什么魔毯生意？	dialogue	Captain Dalbur	Player
He said he was planning to set up a magic carpet network, like our gliders.	他说他打算建立一个魔毯网络，就像我们的滑翔机一样。	dialogue	Captain Dalbur	Captain Dalbur
If he ever gets it set up, us gnomes won't be happy with him. Especially not King Narnode!	如果他真搞成了，我们地精可不会对他满意。尤其是纳罗德国王！	dialogue	Captain Dalbur	Captain Dalbur
You hand over your delivery of [item] to Captain Dalbur	你把 [item] 的配送交给达尔伯船长	dialogue	Captain Dalbur	Captain Dalbur
Good show old chap, nothing like a reminder of home.	干得好，老伙计，没什么比得上家乡的 reminders。	dialogue	Captain Dalbur	Captain Dalbur
You have come to the right place. At the center I must go, 5 paces toward the circle of stone, then one more to the city of kings and find the treasure of my kins.	你来对地方了。我必须走向中心，朝石圈走5步，再走一步到王者之城，找到我亲族的宝藏。	dialogue	Captain Dalbur	Captain Dalbur
You're one to talk! I paid plenty for that little encounter!	你还好意思说！我为那次小遭遇付了不少代价！	dialogue	Captain Dawson	One Eyed Rosalee
One eye doesn't equal two of my best men!	一只眼睛抵不上我两个最好的手下！	dialogue	Captain Dawson	Captain Dawson
We gave you plenty of chances to flee!	我们给了你很多次逃跑的机会！	dialogue	Captain Dawson	One Eyed Rosalee
If I ran away from you, I'd never hear the end of it!	我要是从你们那里跑了，永远会被嘲笑！	dialogue	Captain Dawson	Captain Dawson
