english	translation	category	sub_category	source
Members can now make baked potatoes with butter and cheese and cook fish pie.	会员现在可以制作黄油乳酪烤土豆并烹饪鱼派。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now churn cheese.	会员现在可以搅拌乳酪。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now brew Axeman's Folly.	会员现在可以酿造樵夫的愚行。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
You can now cook chocolate cakes.	你现在可以烹饪巧克力蛋糕。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now make baked potatoes with egg and tomato and cook kyatt.	会员现在可以制作鸡蛋番茄烤土豆并烹饪剑齿虎。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook botanical pie.	会员现在可以烹饪植物派。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook lava eel.	会员现在可以烹饪熔岩鳗。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now brew Chef's Delight.	会员现在可以酿造厨师的喜悦。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
You can now cook anchovy pizza.	你现在可以烹饪凤尾鱼披萨。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now make fried mushroom and onion.	会员现在可以制作炸蘑菇和洋葱。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook pitta bread.	会员现在可以烹饪皮塔饼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now brew Slayer's Respite and cook pyre fox.	会员现在可以酿造杀戮者的喘息并烹饪火葬狐。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook curry, Mycil fish, Kryket bats and mushroom pie.	会员现在可以烹饪咖喱、迈希尔鱼、克里凯特蝙蝠和蘑菇派。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook monkfish.	会员现在可以烹饪僧侣鱼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now make baked potatoes with mushroom and onion.	会员现在可以制作蘑菇洋葱烤土豆。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook pineapple pizza and make Wine of Zamorak.	会员现在可以烹饪菠萝披萨并制作扎莫拉克葡萄酒。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now make tuna and sweetcorn.	会员现在可以制作金枪鱼和甜玉米。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now make baked potatoes with tuna and sweetcorn and cook sunlight antelope.	会员现在可以制作金枪鱼甜玉米烤土豆并烹饪日光羚羊。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook admiral pie.	会员现在可以烹饪海军派。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now dissect sacred eels.	会员现在可以解剖圣鳗鱼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook dragonfruit pie and haddock.	会员现在可以烹饪火龙果派和黑线鳕。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook Roqed fish and Murng bats.	会员现在可以烹饪罗奎德鱼和默恩格蝙蝠。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook yellowfin.	会员现在可以烹饪黄鳍金枪鱼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook shark.	会员现在可以烹饪鲨鱼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook sea turtle & dashing kebbit.	会员现在可以烹饪海龟和迅捷凯比特兔。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook anglerfish.	会员现在可以烹饪鮟鱇鱼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook wild pie and create the infernal harpoon.	会员现在可以烹饪野味派并制作地狱鱼叉。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook dark crabs, Kyren fish and Psykk bats.	会员现在可以烹饪黑暗蟹、凯伦鱼和赛克蝙蝠。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook manta rays.	会员现在可以烹饪魔鬼鱼。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook moonlight antelope.	会员现在可以烹饪月光羚羊。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Members can now cook summer pie.	会员现在可以烹饪夏日派。	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Congratulations! You are now a master of Cooking. Why not visit the head chef at the Cooking Guild? He has something special that is only available to true masters of the Cooking skill!	恭喜！你现在是烹饪大师。为何不去厨师公会拜访主厨？他有唯有真正的烹饪技能大师才能获得的特别物品！	lvl_up_msg	Transcript of Cooking	Transcript of Cooking
Crafting is a wide-ranging skill that allows you to create various pieces of armour, jewellery, equipment and more.	制作是一项广泛的技能，让你可以制作各种盔甲、首饰、装备等。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
To craft armour out of animal hides, you'll typically first need to take the hides to a tanner to get them tanned, then combine them with a needle and thread, which can be acquired from certain crafting shops in the world.	要用动物皮制作盔甲，你通常首先需要将兽皮带到鞣皮师那里鞣制，然后用针和线缝合，针线可以从世界上某些制作商店获得。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
To make pottery, you'll need to obtain some soft clay, obtained by adding water to clay. You can then use a pottery wheel to shape the clay into an unfired item, which you can then finish in a pottery oven.	要制作陶器，你需要获得一些软粘土，通过向粘土加水制成。然后你可以使用陶轮将粘土塑造成未烧制的陶器，然后在陶器烤箱中烧制完成。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
To make jewellery, you'll need to first get a crafting mould. You can then take that mould and some gold or silver bars to a furnace to craft your jewellery. At higher crafting levels, you can cut gems and mould them simultaneously to create jewellery which you can enchant!	要制作首饰，你首先需要获得一个制作模具。然后你可以将模具和一些金锭或银锭带到熔炉制作你的首饰。在更高的制作等级，你可以切割宝石并同时塑形以制作可以附魔的首饰！	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft cups and polished buttons.	会员现在可以制作杯子和已抛光的纽扣。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft candle lanterns.	会员现在可以制作蜡烛灯笼。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft gold rings and members can now craft standard birdhouses.	你现在可以制作金戒指，会员现在可以制作普通的鸟屋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft gold necklaces.	你现在可以制作金项链。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft boots, pie dishes and gold bracelets.	你现在可以制作靴子、派烤盘和金手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft bowls and gold amulets.	你现在可以制作碗和金护符。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft leather cowls.	你现在可以制作皮帽。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft bow strings and crossbow strings.	会员现在可以制作弓弦和弩弦。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft leather vambraces.	你现在可以制作皮护臂。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft oil lamps.	会员现在可以制作油灯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now cut jade and craft jade rings.	会员现在可以切割翡翠并制作翡翠戒指。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now make leather armour. Members can make Xerician hats.	你现在可以制作皮甲。会员可以制作泽里克西亚帽。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now make snail shell helmets (snelms), crab shell armour and oak birdhouses.	会员现在可以制作蜗牛壳头盔、蟹壳盔甲和橡木鸟屋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft holy symbols of Saradomin. Members can cut red topaz and craft red topaz rings and opal necklace.	你现在可以制作萨拉多明神圣护符。会员可以切割红托帕石并制作红托帕石戒指和蛋白石项链。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft unholy symbols of Zamorak and Xerician robes.	会员现在可以制作扎莫拉克的邪恶护符和泽里克西亚长袍。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft leather chaps. There is more information available from the Crafting Tutor in Lumbridge Castle. Members can make silver sickles.	你现在可以制作皮裤。仑桥镇城堡的制作导师那里有新的讯息。会员可以制作银镰刀。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft plant pots and spin magic tree roots into magic strings.	会员现在可以制作花盆并将魔法树根纺成魔法线。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now cut sapphires and craft sapphire rings.	你现在可以切割蓝宝石并制作蓝宝石戒指。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now weave sacks and craft silver crossbow bolts.	会员现在可以编织袋子并制作银弩箭。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft sapphire necklaces. Members can make Xerician tops and opal bracelets.	你现在可以制作蓝宝石项链。会员可以制作泽里克西亚上衣和蛋白石手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft tiaras and sapphire bracelets.	你现在可以制作头冠和蓝宝石手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft sapphire amulets.	你现在可以制作蓝宝石护符。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft pot lids, jade necklaces and willow birdhouses.	会员现在可以制作罐盖，翡翠项链和柳木鸟屋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft oil lanterns and drift nets.	会员现在可以制作油灯笼和流刺网。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now cut emeralds and craft emerald rings. Members can craft opal amulets.	你现在可以切割绿宝石并制作绿宝石戒指。会员可以制作蛋白石护符。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft hard leather armour.	你现在可以制作硬皮甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft emerald necklaces. Members can craft jade bracelets.	你现在可以制作绿宝石项链。会员可以制作翡翠手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
There is new information available from the Crafting Tutor in Lumbridge Castle and you can craft emerald bracelets and repair broken cranes in Port Piscarilius.	仑桥镇城堡的制作导师那里有新的讯息。你可以制作绿宝石手镯并在皮斯卡里琉斯港修理破损的起重机。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft emerald amulets.	你现在可以制作绿宝石护符。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft spiked vambraces and red topaz necklaces.	会员现在可以制作尖刺护臂和红托帕石项链。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft vials.	会员现在可以制作小瓶。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now cut rubies and craft ruby rings. Members can craft jade amulets.	你现在可以切割红宝石并制作红宝石戒指。会员可以制作翡翠护符。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Broodoo shields, teak birdhouses, bone staves and small hunter's pouches.	会员现在可以制作布鲁多盾、柚木鸟屋、骨制法杖和小猎人袋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now weave baskets.	会员现在可以编织篮子。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft rabbit-foot necklaces.	会员现在可以制作兔脚项链。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft leather coifs, mine dense essence and craft red topaz bracelets.	会员现在可以制作皮头巾，开采浓缩精华并制作红托帕石手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now enter the Crafting Guild and make ruby necklaces.	你现在可以进入制作公会并制作红宝石项链。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft studded leather body armour and hard leather shields.	会员现在可以制作铆钉皮甲和硬皮盾。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft fishbowls, ruby bracelets and gold tiaras.	会员现在可以制作鱼缸、红宝石手镯和金头冠。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now cut diamonds and craft diamond rings. Members can now craft yak-hide leg armour.	你现在可以切割钻石并制作钻石戒指。会员现在可以制作牦牛皮裤。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft studded leather chaps.	会员现在可以制作铆钉皮裤。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin boots, red topaz amulets and maple birdhouses.	会员现在可以制作蛇皮靴、红托帕石护符和枫木鸟屋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft orbs and yak-hide body armour.	会员现在可以制作宝珠和牦牛皮甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin vambraces.	会员现在可以制作蛇皮护臂。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin bandanas.	会员现在可以制作蛇皮头巾。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft bullseye lantern lenses.	会员现在可以制作聚光灯笼透镜。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft ruby amulets, and members can now craft mahogany birdhouses and clothes pouches.	你现在可以制作红宝石护符，会员现在可以制作红木鸟屋和衣物袋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin chaps.	会员现在可以制作蛇皮裤。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft serpentine helms and Replace Dorgeshuun light orbs[sic]	会员现在可以制作蛇形头盔并替换多格舒恩光球	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft snakeskin body armour.	会员现在可以制作蛇皮胸甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft water battlestaves.	会员现在可以制作水元素战杖。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now cut dragonstones, craft dragonstone rings and make the Slayer helm.	会员现在可以切割龙石，制作龙石戒指并制作杀戮者头盔。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft diamond necklaces,snakeskin shields[sic] and colossal pouches.	你现在可以制作钻石项链、蛇皮盾和巨型袋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft green dragonhide vambraces.	会员现在可以制作绿龙皮护臂。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft earth battlestaves and diamond bracelets.	会员现在可以制作土元素战杖和钻石手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft the Toxic Staff of the Dead and Trident of the Swamp.	会员现在可以制作死亡剧毒法杖和沼泽三叉戟。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft green dragonhide chaps, yew birdhouses, Splitbark boots and gloves.	会员现在可以制作绿龙皮裤、紫杉鸟屋、裂皮靴和手套。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft the Splitbark helm.	会员现在可以制作裂皮头盔。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft fire battlestaves, green dragonhide shields, Splitbark body and legs.	会员现在可以制作火元素战杖、绿龙皮盾、裂皮甲和裂皮腿。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft green dragonhide armour.	会员现在可以制作绿龙皮甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now repair gloves of silence with dark kebbit fur.	你现在可以用黑凯比特兔皮修理静默手套。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft large hunter's pouches.	会员现在可以制作大猎人袋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft air battlestaves and blue dragonhide vambraces.	会员现在可以制作风元素战杖和蓝龙皮护臂。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now cut onyx and craft onyx rings.	会员现在可以切割玛瑙并制作玛瑙戒指。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft blue dragonhide chaps.	会员现在可以制作蓝龙皮裤。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft blue dragonhide shields.	会员现在可以制作蓝龙皮盾。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
You can now craft diamond amulets and members can now craft crystal helms and celestial signets.	你现在可以制作钻石护符，会员现在可以制作水晶头盔和天界印章。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft blue dragonhide armour and mixed hide legs.	会员现在可以制作蓝龙皮甲和混装皮裤。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft dragonstone necklaces, crystal legs, Noxious Halberds, and mixed hide bodies.	会员现在可以制作龙石项链、水晶腿甲、剧毒戟和混装皮甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft red dragonhide vambraces.	会员现在可以制作红龙皮护臂。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft dragonstone bracelets, purging staves and crystal bodies.	会员现在可以制作龙石手镯、净化法杖和水晶胸甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft red dragonhide chaps, Slayer rings, magic birdhouses and divine rune pouches.	会员现在可以制作红龙皮裤、杀戮者戒指、魔法鸟屋和神圣符石袋。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft red dragonhide shields and crystal tools.	会员现在可以制作红龙皮盾和水晶工具。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft red dragonhide armour.	会员现在可以制作红龙皮甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft crystal bows, crystal halberds and crystal shields.	会员现在可以制作水晶弓、水晶戟和水晶盾。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft black dragonhide vambraces.	会员现在可以制作黑龙皮护臂。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft dragonstone amulets, enhanced crystal keys, eternal teleport crystals and  Ultor, Bellator, Venator and Magus rings.	会员现在可以制作龙石护符，强化水晶钥匙、永恒传送水晶和复仇戒指、战士戒指、猎人戒指和法师戒指。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft black dragonhide chaps, onyx necklaces, Blades of Saeldor and Bows of Faerdhinen.	会员现在可以制作黑龙皮裤、玛瑙项链、赛尔多尔之刃和法尔迪宁之弓。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Amethyst bolt tips and black dragonhide shields.	会员现在可以制作紫水晶弩箭头和黑龙皮盾。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft black dragonhide armour and onyx bracelets.	会员现在可以制作黑龙皮甲和玛瑙手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Amethyst arrowtips and combine the Accursed Sceptre.	会员现在可以制作紫水晶箭头并组合诅咒权杖。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Amulets of Rancour, Hueycoatl Vambraces and Hueycoatl Coifs.	会员现在可以制作怨恨护符、休伊科特尔护臂和休伊科特尔皮头巾。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Dorgeshuun light orbs Hueycoatl Chaps and Amethyst javelin heads.	会员现在可以制作多格舒恩光球、休伊科特尔皮裤和紫水晶标枪标头。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft Hueycoatl Bodies.	会员现在可以制作休伊科特尔胸甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now cut zenyte, craft zenyte rings and craft Amethyst dart tips.	会员现在可以切割泽尼特，制作泽尼特戒指和紫水晶镖尖。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft onyx amulets, redwood birdhouses, break down armadylean armour and fortify Masori armour.	会员现在可以制作玛瑙护符和红杉鸟屋，可以分解阿玛杜尔盔甲并强化马索里盔甲。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft zenyte necklaces.	会员现在可以制作泽尼特项链。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft zenyte bracelets.	会员现在可以制作泽尼特手镯。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Members can now craft zenyte amulets.	会员现在可以制作泽尼特护符。	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Congratulations! You are now a master of Crafting. Why not visit the Master Craftsman at the Crafting Guild? He has something special that is only available to true masters of the Crafting skill!	恭喜！你现在是制作大师。为何不去制作公会拜访制作大师？他有唯有真正的制作技能大师才能获得的特别物品！	lvl_up_msg	Transcript of Crafting	Transcript of Crafting
Your Defence level determines how likely you are to block enemy attacks. The chances of this happening increase with your level, but be careful; you are never guaranteed to block every attack!	你的防御等级决定你格挡敌人攻击的几率，而格挡几率随你的等级增加。但要小心，你从不保证能格挡每一次攻击！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Additionally, a higher Defence level will allow you to equip more powerful shields and armour. As well as giving you better defensive stats, some armour will also increase your Attack or Strength bonuses as well.	此外，更高的防御等级将让你能够装备更强大的盾牌和盔甲。除了提供更好的防御属性外，一些盔甲还会增加你的攻击或力量加成。	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Steel Armour!	你现在可以装备钢制盔甲！	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Black Armour. Members can equip White Armour, the Slayer helm and Xerician armour.	你现在可以装备黑铁盔甲。会员可以装备白骑士盔甲、杀戮者头盔和泽里克西亚盔甲。	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Mithril Armour. Members can fight Shayzien soldiers for their armour.	你现在可以装备秘银盔甲。会员可以与谢兹恩士兵战斗以获得他们的盔甲。	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear frog-leather armour.'	会员现在可以装备蛙皮甲。	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Adamant Armour!	你现在可以装备精金盔甲！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear Samurai Armour!	会员现在可以装备武士盔甲！	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear Rune Armour!	你现在可以装备符文盔甲！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wield Void Knight equipment!	会员现在可以装备虚空骑士装备！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wield Granite armour.	会员现在可以装备花岗岩盔甲。	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now wear the Helm of Neitiznot!	你现在可以装备奈提兹诺头盔！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear Dragon Armour, Toktz-ket-xil & Obsidian Armour and Odium & Malediction wards!'	会员现在可以装备龙金盔甲、黑曜石盾和黑曜石盔甲以及憎恶盾和诅咒盾！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now wear Bandos armour, 3rd age fighter armour and the Bladed Moon!	会员现在可以装备班多斯盔甲、第三纪元战士盔甲和月之刃！	lvl_up_msg	Transcript of Defence	Transcript of Defence
You can now equip Elf Crystal, Armadyl armour, the Avernic defender, Barrows armour, Boots of brimstone and the Neitiznot Faceguard!	你现在可以装备精灵水晶、阿玛杜尔盔甲、阿弗尼克格挡匕首、巴罗斯盔甲、硫磺靴和奈提兹诺面罩！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now equip the Dragonfire Shield, Ancient Wyvern Shield, Justiciar armour, Serpentine helm, Spirit shields, Dinh's Bulwark and Guardian, Eternal, Pegasian & Primordial boots!	会员现在可以装备龙火盾、古代飞龙盾、审判官盔甲、蛇形头盔、精神护盾、丁的门盾和守护者靴、永恒靴、天马靴和原始靴！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Members can now equip Torva armour and fortified Masori armour!	会员现在可以装备托瓦盔甲和强化马索里盔甲！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Congratulations! You are now a master of Defence. Why not visit Harlan in Lumbridge? He has something special that is only available to true masters of the Defence skill!	恭喜！你现在是防御大师。为何不去仑桥镇拜访哈兰？他有唯有真正的防御技能大师才能获得的特别物品！	lvl_up_msg	Transcript of Defence	Transcript of Defence
Farming allows you to grow various flowers, vegetables, trees, herbs and more in farming patches across Gielinor.	农业技能让你可以在基利诺尔各地的种植地种植各种花卉、蔬菜、树木、草药等。	lvl_up_msg	Transcript of Farming	Transcript of Farming
To get started, you'll need some seeds and a seed dibber, as well as a rake to de-weed the patch you want to use.	你需要一些种子和一个种植锥来开始种植，以及一个耙子来为你想使用的种植地除草。	lvl_up_msg	Transcript of Farming	Transcript of Farming
Once you've cleared the patch, you can add your seed to it. You can also optionally water it with a watering can or add a bucket of compost to decrease the chances of your plant becoming diseased.	清理完种植地后，即可播下种子。你也可以选择用浇水壶浇水，或施加一桶堆肥，以降低植物染病的几率。	lvl_up_msg	Transcript of Farming	Transcript of Farming
It'll take a while for your plant to grow, so feel free to explore the world and come back to it later!	你的植物需要一段时间才能生长，所以你可以随意探索世界，稍后再回来查看！	lvl_up_msg	Transcript of Farming	Transcript of Farming
Once your plant has grown, you might need another tool to collect the harvest. For instance, you'll need a spade to dig up potatoes.	植物成熟后，你可能需要其他工具来收获作物。例如挖土豆就需要用到铲子。	lvl_up_msg	Transcript of Farming	Transcript of Farming
If you're worried about your crops becoming diseased, most crops can be protected by the nearby gardeners, but they'll want specific produce in return.	如果你担心作物染病，大多数作物可以由附近的园丁保护，但他们想要特定的农产品作为回报。	lvl_up_msg	Transcript of Farming	Transcript of Farming
As your Farming level increases, you'll gain access to more crops to grow, as well as obtaining[sic] greater yields when harvesting.	随着你的农业等级提高，你将获得种植更多种类作物的权限，并在收获时获得更高产量。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Marigolds.	你现在可以种植金盏花。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Barley.	你现在可以种植大麦。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Hammerstone Hops.	你现在可以种植汉默石啤酒花。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Onions.	你现在可以种植洋葱。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Cabbages.	你现在可以种植卷心菜。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Asgarnian Hops.	你现在可以种植阿斯加尼亚啤酒花。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Guam leaf.	你现在可以种植瓜姆叶。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Redberry bushes.	你现在可以种植红莓灌木。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Rosemary.	你现在可以种植迷迭香。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Tomatoes.	你现在可以种植番茄。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Jute plants.	你现在可以种植黄麻植物。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Marrentill.	你现在可以种植马伦提尔草。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Oak trees.	你现在可以种植橡树。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Yanillian Hops.	你现在可以种植雅尼利安啤酒花。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Tarromin.	你现在可以种植塔罗明草。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Sweetcorn.	你现在可以种植甜玉米。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Krandorian Hops.	你现在可以种植克兰多尔啤酒花。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now grow Cadavaberry bushes.	你现在可以种植卡达瓦莓灌木。	lvl_up_msg	Transcript of Farming	Transcript of Farming
You can now make Scarecrows, get double oak roots and grow Giant Seaweed.	你现在可以制作稻草人，获得双倍数量的橡树根并种植巨型海藻。	lvl_up_msg	Transcript of Farming	Transcript of Farming
